Savg_r,Smax_r,Navg_r,Nmax_r,Favg_r,Fmax_r,Ravg_r,Rmax_r,Tavg_r,Tmax_r
1.52,1.96,7.81,16.8,0.0107,0.056,0.0333,0.0764,0.212,0.962
1.2,1.72,11.1,16.6,0.0143,0.0789,0.0276,0.0633,0.29,1.47
1.12,1.54,9.76,16.5,0.011,0.096,0.0266,0.0592,0.349,1.63
1.43,1.97,22.7,45.8,0.0286,0.143,0.0349,0.0793,0.405,2.58
1.53,2.21,22.8,33.4,0.018,0.122,0.0313,0.0657,0.24,1.59
1.66,2.04,18.7,26.3,0.0104,0.098,0.03,0.0736,0.151,0.804
1.5,1.72,24.2,30.0,0.0116,0.113,0.0431,0.0779,0.175,0.935
1.13,1.73,35.1,57.1,0.0351,0.172,0.0561,0.176,1.08,3.6
1.69,2.04,27.0,34.6,0.0101,0.126,0.0333,0.0738,0.0188,0.257
1.28,1.53,36.1,79.2,0.0253,0.201,0.0476,0.115,0.463,3.57
1.31,2.28,16.3,23.6,0.0113,0.107,0.0312,0.0682,0.299,1.48
1.52,2.13,18.2,26.8,0.0161,0.121,0.0808,0.136,0.127,1.27
1.41,1.68,32.5,50.8,0.016,0.126,0.0521,0.0937,0.109,0.909
1.26,1.64,8.44,14.8,0.0147,0.0804,0.0301,0.139,0.19,1.4
1.33,1.67,8.19,14.6,0.0153,0.0798,0.029,0.156,0.209,1.45
1.63,1.78,33.7,40.7,0.0117,0.139,0.0365,0.0766,0.0376,0.677
1.44,1.69,26.0,35.1,0.0132,0.136,0.0351,0.0739,0.107,1.09
1.26,1.55,33.2,50.1,0.0171,0.176,0.0445,0.0897,0.262,1.58
1.56,2.17,19.5,49.1,0.0244,0.112,0.0383,0.261,0.461,3.15
1.22,1.65,18.4,29.1,0.0128,0.13,0.034,0.0876,0.156,1.11
1.29,1.51,31.8,45.7,0.0143,0.132,0.0354,0.0834,0.702,3.95
1.62,2.03,16.1,26.5,0.0171,0.115,0.0318,0.0718,0.0946,1.07
1.34,1.54,30.9,55.7,0.223,0.305,0.0463,0.177,0.391,3.66
1.47,1.67,26.3,33.4,0.0102,0.133,0.038,0.0722,0.188,0.706
1.12,1.31,16.2,24.1,0.00984,0.107,0.0352,0.0742,0.0945,0.938
1.36,1.9,21.3,42.5,0.0177,0.119,0.0347,0.085,0.131,1.8
1.22,1.52,17.2,26.9,0.0908,0.164,0.0355,0.101,0.197,1.14
1.18,1.98,11.9,25.1,0.0173,0.104,0.0285,0.0845,0.383,2.62
1.15,1.77,26.9,44.1,0.0328,0.13,0.0439,0.0889,0.327,2.97
1.5,1.92,16.7,26.4,0.04,0.111,0.0294,0.0595,0.166,1.36
1.74,2.88,13.6,24.2,0.0255,0.0867,0.0237,0.0496,0.404,1.62
1.39,2.36,31.9,69.7,0.0268,0.118,0.0466,0.332,0.623,3.68
1.27,1.67,22.0,29.7,0.0169,0.128,0.0391,0.137,0.302,1.32
1.39,1.79,26.3,37.9,0.013,0.144,0.0399,0.109,0.148,1.03
1.61,2.27,9.68,15.3,0.0131,0.0906,0.0283,0.0734,0.145,0.712
1.32,2.03,16.7,28.7,0.00941,0.103,0.0296,0.0633,0.295,3.29
1.26,1.75,8.59,21.1,0.021,0.0788,0.0243,0.0641,0.261,1.37
1.26,2.16,20.6,29.9,0.0171,0.117,0.0364,0.111,0.329,1.97
1.31,1.6,25.1,32.1,0.0222,0.149,0.0391,0.0902,0.236,1.74
1.37,1.89,28.7,36.7,0.0132,0.149,0.0319,0.0716,1.43,3.31
1.15,1.43,30.6,46.0,0.0277,0.138,0.0479,0.12,0.422,4.45
1.22,1.78,22.7,34.0,0.0151,0.114,0.0402,0.126,0.277,1.8
1.05,1.29,28.9,47.2,0.0403,0.134,0.0499,0.0971,0.453,3.41
1.39,1.74,27.1,48.3,0.0179,0.144,0.0396,0.136,0.169,1.14
1.81,1.93,34.3,40.5,0.0123,0.143,0.0366,0.0908,0.0881,1.49
1.45,2.04,15.0,24.7,0.0497,0.156,0.0282,0.0703,0.0534,0.349
1.84,2.46,28.2,34.9,0.012,0.135,0.031,0.0627,0.161,1.14
1.95,2.36,20.2,31.8,0.0198,0.131,0.0286,0.0565,0.127,1.39
2.2,2.73,14.5,25.6,0.0167,0.0991,0.0253,0.123,0.117,0.782
1.53,1.78,30.6,41.7,0.0128,0.136,0.036,0.0718,0.213,2.07
1.74,2.32,16.8,30.4,0.0479,0.154,0.0234,0.0962,0.353,2.37
1.61,2.13,23.7,39.1,0.0205,0.13,0.0352,0.083,0.163,1.99
1.65,1.98,17.4,26.2,0.0122,0.0801,0.0307,0.115,0.175,1.38
1.19,2.52,17.2,37.6,0.0107,0.0979,0.032,0.0795,0.372,4.38
1.4,2.02,32.8,50.4,0.0177,0.138,0.0435,0.142,0.188,1.68
1.36,1.79,22.4,33.4,0.0129,0.126,0.0337,0.0649,0.309,2.59
1.61,1.85,20.6,29.2,0.00959,0.0986,0.0295,0.0611,0.12,0.866
1.51,1.69,25.0,43.5,0.0105,0.119,0.0332,0.0614,0.287,1.7
1.6,2.14,18.5,27.8,0.0233,0.128,0.0341,0.0796,0.112,0.976
1.62,2.37,23.0,49.2,0.0254,0.13,0.0319,0.0779,0.238,1.32
1.53,1.95,24.1,33.8,0.015,0.0973,0.0375,0.134,0.312,2.2
1.43,1.66,28.5,64.8,0.409,0.524,0.0541,0.253,0.519,3.05
2.25,3.08,13.4,20.3,0.00807,0.093,0.0552,0.123,0.173,0.826
1.44,2.07,6.05,11.6,0.0202,0.0629,0.0188,0.0899,0.0651,0.641
1.46,1.74,21.5,54.8,0.0219,0.115,0.0327,0.101,0.234,1.65
1.14,1.75,12.4,21.9,0.00818,0.0814,0.0289,0.0608,0.242,1.04
1.31,1.7,17.7,28.7,0.0306,0.116,0.0391,0.0969,0.373,1.39
1.31,2.4,23.4,42.1,0.0151,0.12,0.0395,0.119,0.315,4.26
1.4,1.63,20.5,32.8,0.0269,0.135,0.0347,0.0757,0.17,1.59
1.26,1.7,35.2,44.8,0.0219,0.169,0.0371,0.094,2.5,5.86
1.41,1.72,19.4,30.5,0.146,0.237,0.0358,0.104,0.236,1.75
1.76,2.67,15.3,22.5,0.0088,0.0989,0.0222,0.044,0.357,1.58
1.41,1.95,16.0,26.2,0.018,0.128,0.0523,0.125,0.0736,0.857
1.24,2.81,12.3,25.4,0.0205,0.0859,0.0302,0.0754,0.292,2.15
1.3,1.45,37.7,46.6,0.0227,0.181,0.114,0.211,0.718,3.52
1.34,1.7,26.0,48.2,0.0181,0.101,0.0441,0.146,0.373,2.24
1.29,1.59,18.0,27.7,0.0129,0.129,0.036,0.0821,0.119,1.05
1.86,2.49,28.4,41.6,0.0233,0.133,0.0338,0.0725,0.195,1.06
1.84,2.45,10.6,17.9,0.0126,0.0799,0.0209,0.0461,0.193,1.47
1.28,1.55,23.8,40.1,0.0185,0.107,0.0375,0.0747,0.198,1.61
1.49,2.14,20.7,45.3,0.00965,0.085,0.0319,0.0986,0.85,6.5
1.3,1.92,24.7,39.0,0.0134,0.109,0.0364,0.0835,0.367,2.04
1.26,1.67,24.4,33.6,0.0123,0.134,0.0383,0.0836,0.401,1.99
1.1,1.75,25.1,35.0,0.0262,0.116,0.0404,0.0817,0.835,2.59
1.39,1.81,41.6,55.0,0.0293,0.164,0.0438,0.0923,0.495,2.42
1.34,2.26,16.5,36.9,0.0108,0.0922,0.034,0.217,0.121,0.966
1.27,1.47,20.1,34.1,0.0204,0.104,0.0342,0.075,0.193,1.88
1.47,1.67,24.9,34.3,0.0136,0.134,0.0365,0.0747,0.267,2.22
1.09,1.63,8.14,11.8,0.0112,0.0886,0.0275,0.0581,0.182,1.52
1.37,2.18,22.7,30.8,0.0124,0.127,0.0342,0.0816,0.372,2.12
1.43,1.87,21.6,28.9,0.0116,0.12,0.0335,0.071,0.367,1.36
1.32,1.79,31.5,40.9,0.0127,0.137,0.0376,0.0776,0.536,4.33
1.27,2.13,14.4,50.2,0.0386,0.138,0.0324,0.26,1.1,3.59
1.47,2.57,22.1,35.0,0.0199,0.113,0.0383,0.167,0.424,1.94
1.07,1.38,14.5,20.6,0.0149,0.174,0.0308,0.0846,0.315,1.45
1.16,1.39,8.36,13.0,0.00918,0.0839,0.0262,0.0628,0.0548,0.702
1.78,3.32,22.9,45.7,0.0494,0.253,0.0315,0.0666,0.174,2.06
1.32,1.7,12.4,15.5,0.0113,0.108,0.0302,0.0617,0.137,1.06
1.68,2.01,19.5,49.0,0.0153,0.128,0.035,0.263,0.408,3.12
1.14,1.57,10.3,15.7,0.0147,0.0884,0.0312,0.136,0.258,1.33
1.52,1.63,33.0,45.2,0.0147,0.158,0.0382,0.0919,0.0965,1.44
1.46,2.05,13.2,16.9,0.0105,0.105,0.0278,0.0579,0.146,0.985
1.24,1.66,8.92,41.2,0.0207,0.171,0.026,0.112,0.111,0.737
2.0,2.34,27.0,34.6,0.0111,0.0961,0.0258,0.066,0.349,2.64
1.52,2.23,32.6,54.2,0.0139,0.127,0.0392,0.0887,0.0703,0.905
1.73,2.56,11.0,17.2,0.0328,0.0795,0.0227,0.0589,0.357,1.39
1.75,2.38,25.2,41.9,0.0175,0.141,0.0446,0.404,0.4,3.0
1.21,1.43,36.6,59.1,0.0217,0.134,0.0476,0.0916,1.05,9.03
1.35,2.26,21.6,52.4,0.0136,0.169,0.0509,0.304,0.376,2.01
1.95,2.21,33.0,44.9,0.0199,0.134,0.0408,0.0816,0.126,1.08
1.37,1.73,23.8,39.1,0.0235,0.133,0.0411,0.121,0.308,2.0
1.59,2.46,21.6,39.0,0.0101,0.106,0.0265,0.0697,0.307,4.23
1.22,1.52,23.4,34.0,0.0161,0.151,0.0407,0.0804,0.304,2.3
1.49,2.09,27.4,56.8,0.0774,0.162,0.0353,0.105,0.168,1.92
1.37,1.56,21.8,29.5,0.0131,0.121,0.0351,0.0831,0.172,1.68
1.11,1.87,7.06,11.3,0.0106,0.0587,0.0315,0.0898,0.321,1.26
1.21,1.49,27.0,46.2,0.0262,0.216,0.0394,0.0862,0.219,1.07
1.59,2.16,21.8,27.3,0.0112,0.117,0.0323,0.0677,0.194,1.22
1.24,2.48,7.07,10.8,0.0135,0.0735,0.0244,0.103,0.113,1.05
1.34,1.57,27.8,36.8,0.0115,0.125,0.0489,0.188,0.447,2.76
1.83,2.77,16.4,23.8,0.00975,0.111,0.0236,0.0492,0.37,1.8
1.49,2.04,26.1,33.1,0.0118,0.117,0.0362,0.0797,0.123,1.23
1.28,1.59,29.8,56.7,0.0145,0.119,0.0423,0.0882,0.169,1.91
1.48,2.68,18.9,36.4,0.0244,0.101,0.0451,0.216,0.314,2.0
1.43,1.8,24.4,39.5,0.0111,0.127,0.0321,0.0624,0.131,1.95
1.2,1.74,19.4,37.2,0.0119,0.106,0.0362,0.0652,0.158,2.03
1.1,1.3,19.3,28.0,0.0123,0.121,0.0443,0.0991,0.156,0.94
1.71,2.39,16.5,22.6,0.00999,0.109,0.0277,0.0528,0.244,0.998
1.37,1.77,26.6,37.0,0.0175,0.149,0.0408,0.132,0.143,0.907
1.8,2.05,31.3,39.1,0.0115,0.137,0.033,0.0748,0.116,2.0
1.34,1.89,20.8,36.8,0.0156,0.107,0.0379,0.096,0.174,0.829
1.67,1.87,18.9,24.0,0.0185,0.13,0.026,0.0489,0.33,1.5
1.55,1.78,18.8,35.3,0.265,0.334,0.0342,0.14,0.151,1.4
1.75,2.08,23.3,32.4,0.011,0.146,0.0291,0.0542,0.0779,1.02
1.33,1.73,20.1,31.4,0.0135,0.129,0.0327,0.119,0.0993,1.23
1.89,2.51,24.7,40.3,0.0186,0.116,0.038,0.221,0.311,1.69
1.37,1.98,25.9,53.4,0.0255,0.109,0.035,0.0761,0.324,3.2
1.34,1.59,20.5,29.8,0.0105,0.128,0.031,0.0624,0.105,1.17
1.28,1.76,30.7,44.4,0.0135,0.167,0.0367,0.074,0.578,3.85
1.22,2.18,18.9,32.5,0.0095,0.111,0.0395,0.214,0.117,1.26
1.37,1.63,25.5,30.9,0.0128,0.132,0.0411,0.0817,0.126,0.997
1.33,2.14,12.7,20.0,0.0143,0.0829,0.026,0.0957,0.227,1.23
1.76,2.28,13.2,21.7,0.0811,0.14,0.0312,0.101,0.05,0.887
1.28,1.8,18.5,40.6,0.0126,0.0925,0.0367,0.103,0.578,6.35
1.26,1.63,22.6,33.9,0.0224,0.133,0.0418,0.0922,0.308,1.62
1.35,2.06,12.6,26.6,0.0557,0.12,0.0282,0.0692,0.102,0.913
1.29,1.82,17.2,24.5,0.0308,0.114,0.0317,0.0594,0.182,1.15
1.49,1.81,22.2,27.6,0.0125,0.127,0.0335,0.0694,0.128,1.28
1.24,1.8,17.4,33.1,0.0142,0.115,0.0356,0.101,0.239,2.26
1.15,1.47,12.7,22.9,0.0262,0.102,0.0301,0.0913,0.173,1.13
1.47,1.67,26.8,44.9,0.0117,0.122,0.035,0.0891,0.401,2.49
1.38,1.98,26.9,52.5,0.0131,0.169,0.0473,0.281,0.266,1.73
1.3,2.08,21.9,37.8,0.017,0.129,0.0355,0.102,0.249,2.42
1.49,1.66,28.9,36.3,0.0165,0.151,0.0369,0.0725,0.204,1.44
2.22,3.15,24.7,40.1,0.0144,0.128,0.0234,0.0892,0.623,2.82
1.26,1.7,21.6,29.8,0.0312,0.125,0.0313,0.0951,1.09,2.71
1.18,1.42,16.0,28.8,0.0122,0.121,0.0315,0.0615,0.238,2.37
1.6,2.27,20.1,34.0,0.0475,0.146,0.0422,0.107,0.33,1.74
1.27,1.59,18.7,25.5,0.0148,0.11,0.0328,0.0719,0.367,2.49
1.28,2.08,23.5,36.9,0.0242,0.168,0.0387,0.107,0.506,3.11
1.12,1.86,14.8,26.1,0.017,0.114,0.0382,0.0839,0.33,2.57
1.35,1.86,26.1,37.3,0.0869,0.261,0.0354,0.133,0.42,2.07
1.34,1.57,27.6,54.4,0.0154,0.148,0.0444,0.177,0.253,2.83
1.59,1.91,31.6,45.0,0.0353,0.139,0.0368,0.074,0.143,0.898
1.25,2.1,11.0,16.1,0.0113,0.0945,0.0302,0.0861,0.116,0.759
1.55,2.2,12.6,17.4,0.00935,0.0922,0.0264,0.057,0.156,1.32
1.27,1.46,26.4,54.6,0.0133,0.0786,0.0451,0.231,0.258,3.87
1.33,1.7,8.19,15.0,0.0151,0.0817,0.0292,0.151,0.207,1.35
1.67,2.39,20.4,28.4,0.0133,0.105,0.0288,0.0832,0.443,2.39
1.33,1.75,28.9,51.5,0.0219,0.197,0.0458,0.262,0.392,2.95
1.28,1.61,36.2,54.7,0.0152,0.167,0.0536,0.225,0.227,2.69
1.39,1.79,23.9,29.9,0.0151,0.141,0.028,0.0713,1.65,3.58
1.81,2.35,22.5,38.5,0.156,0.441,0.0267,0.069,0.271,1.62
1.22,1.86,25.5,38.0,0.011,0.136,0.0394,0.0811,0.0491,1.05
1.73,2.23,20.8,31.5,0.0349,0.129,0.024,0.0479,0.401,1.81
2.0,2.34,12.5,19.3,0.0214,0.0878,0.0203,0.0524,0.136,1.27
1.13,1.29,21.2,27.6,0.0224,0.11,0.0371,0.128,0.298,2.37
1.66,1.81,24.7,35.0,0.0222,0.136,0.0316,0.0813,0.347,2.09
1.91,2.13,16.3,25.4,0.0183,0.095,0.0234,0.0477,0.0921,0.863
1.19,1.43,19.7,40.9,0.0123,0.152,0.0353,0.072,0.176,1.5
1.28,1.85,20.3,37.3,0.0485,0.15,0.0359,0.079,0.721,5.99
1.41,1.7,24.2,45.1,0.0188,0.135,0.0362,0.0812,0.157,1.72
1.63,2.07,22.1,31.6,0.0186,0.127,0.0479,0.11,0.0992,0.988
1.44,1.54,23.3,28.4,0.0102,0.131,0.0416,0.0674,0.22,0.45
1.33,2.27,22.6,43.6,0.0196,0.112,0.034,0.119,0.301,1.97
1.14,1.52,15.4,21.7,0.012,0.105,0.032,0.0756,0.222,1.07
1.49,1.99,26.1,39.3,0.0179,0.0977,0.0425,0.152,0.398,2.66
1.42,1.88,23.8,46.8,0.0228,0.126,0.0392,0.161,0.242,1.3
1.89,2.44,16.1,30.4,0.134,0.405,0.0208,0.0975,0.266,1.87
1.43,2.07,14.3,24.6,0.0118,0.0998,0.0278,0.0534,0.0579,0.618
1.16,1.42,18.7,30.7,0.0105,0.127,0.0315,0.0593,0.338,2.24
1.2,1.57,10.0,15.9,0.0079,0.0771,0.026,0.0788,0.0727,0.947
1.31,1.67,26.0,39.0,0.0123,0.122,0.0389,0.0945,0.519,3.98
1.55,1.72,25.5,32.8,0.0105,0.113,0.0322,0.062,0.125,1.7
1.52,2.15,22.5,30.9,0.0139,0.137,0.12,0.209,0.112,0.601
1.28,1.51,30.4,43.1,0.0187,0.119,0.0411,0.0977,0.402,2.28
1.54,2.16,27.6,41.9,0.0368,0.154,0.0418,0.0875,0.214,1.59
1.23,1.7,9.81,16.7,0.0364,0.0978,0.0298,0.0622,0.0826,0.448
1.45,1.81,22.4,37.4,0.021,0.135,0.0382,0.0901,0.173,2.14
1.25,1.62,20.5,28.8,0.0115,0.122,0.0367,0.0813,0.176,1.8
1.46,1.73,10.5,16.8,0.0184,0.089,0.0245,0.146,0.107,1.0
1.18,1.98,11.9,25.1,0.0173,0.104,0.0285,0.0845,0.383,2.62
1.69,2.3,28.4,50.6,0.0116,0.113,0.0365,0.241,0.155,0.95
1.28,1.5,15.5,28.2,0.0208,0.177,0.029,0.0701,0.179,0.998
1.65,1.99,28.5,45.3,0.0243,0.123,0.0367,0.0826,0.0546,0.8
0.979,1.07,26.7,41.8,0.0175,0.128,0.0536,0.124,0.0715,0.951
1.49,1.79,14.6,21.8,0.0119,0.106,0.0266,0.0585,0.252,1.1
1.3,1.5,18.0,23.4,0.00931,0.114,0.0333,0.0695,0.155,0.96
1.41,1.79,11.0,16.4,0.00878,0.105,0.0252,0.0581,0.0692,0.59
1.41,2.0,19.4,31.6,0.017,0.105,0.0316,0.0732,0.0503,0.627
1.82,2.16,19.7,31.0,0.0129,0.111,0.0266,0.0511,0.0453,0.578
1.14,1.58,21.4,34.1,0.0217,0.164,0.0422,0.107,0.573,3.18
1.25,1.54,17.4,33.1,0.0344,0.114,0.0368,0.106,0.389,1.81
1.39,1.75,21.3,33.3,0.0341,0.122,0.041,0.0923,0.402,1.46
1.15,1.77,18.0,27.6,0.0186,0.168,0.0374,0.117,0.377,1.64
1.28,1.66,20.6,40.0,0.0109,0.123,0.035,0.0749,0.252,1.45
1.35,1.92,19.3,26.2,0.0258,0.113,0.0321,0.0771,0.239,1.66
1.41,2.02,16.3,30.2,0.0193,0.109,0.0347,0.083,0.196,1.08
1.27,1.8,11.5,18.6,0.023,0.0815,0.0282,0.0744,0.273,1.47
1.2,1.62,22.9,29.5,0.0196,0.147,0.0455,0.0981,0.322,1.35
1.31,1.57,13.7,20.9,0.0134,0.106,0.0298,0.0855,0.156,1.92
1.31,1.43,24.9,29.6,0.0104,0.13,0.04,0.075,0.16,0.536
1.6,2.01,31.4,46.6,0.0189,0.14,0.0392,0.105,0.461,2.82
1.19,1.77,21.9,50.1,0.107,0.32,0.0388,0.162,0.681,3.57
1.6,1.91,23.7,32.7,0.016,0.13,0.0357,0.0931,0.108,1.22
1.43,2.07,34.2,59.3,0.0236,0.148,0.0508,0.133,0.32,1.43
1.35,1.7,26.7,35.8,0.0144,0.105,0.0364,0.0757,0.285,1.83
1.67,2.24,15.5,23.0,0.0238,0.105,0.0291,0.0775,0.163,1.5
1.2,1.71,20.4,30.5,0.0106,0.122,0.0355,0.0744,0.182,1.14
1.33,1.7,28.1,48.8,0.0682,0.181,0.0441,0.11,0.568,3.82
1.03,1.31,19.9,38.6,0.0133,0.152,0.0456,0.118,0.783,5.92
1.25,1.49,21.9,40.0,0.022,0.197,0.0341,0.0819,0.252,1.22
1.31,2.28,15.9,34.5,0.0124,0.119,0.0364,0.225,0.0993,0.934
1.6,1.78,25.8,42.2,0.365,0.501,0.0349,0.088,0.284,1.69
1.24,1.85,24.6,38.3,0.0176,0.11,0.0445,0.146,0.35,2.31
1.56,2.05,24.5,36.7,0.0146,0.134,0.0366,0.0802,0.191,2.18
1.22,1.7,17.0,27.7,0.0259,0.144,0.0345,0.0893,0.539,2.84
1.34,1.54,28.8,44.3,0.0129,0.149,0.0353,0.0763,0.549,3.64
1.38,1.64,27.6,42.1,0.0205,0.145,0.0418,0.0948,0.221,1.76
1.58,1.97,9.11,13.4,0.0173,0.0756,0.0191,0.0521,0.782,2.21
0.848,1.22,25.7,35.1,0.0235,0.169,0.0524,0.137,0.422,1.85
1.22,1.48,23.1,32.1,0.0123,0.118,0.0437,0.108,0.0964,0.887
1.71,1.89,27.2,39.3,0.0148,0.126,0.037,0.214,0.223,3.11
1.09,1.29,20.6,34.0,0.0199,0.151,0.0444,0.107,0.273,4.19
2.05,2.29,24.4,43.1,0.0352,0.202,0.0301,0.0889,0.161,3.71
1.7,1.96,23.4,61.7,0.0196,0.14,0.0346,0.0996,0.0576,0.719
1.4,1.93,25.2,32.0,0.0138,0.137,0.0343,0.0658,0.489,2.52
2.1,2.94,10.6,15.6,0.0151,0.0973,0.0181,0.0431,0.343,1.22
1.2,1.63,36.8,52.7,0.0351,0.15,0.0499,0.0997,1.34,3.91
1.67,1.77,36.0,42.9,0.0113,0.146,0.038,0.0766,0.135,0.636
1.57,3.08,20.3,56.7,0.126,0.6,0.0346,0.116,0.207,1.68
1.38,1.65,25.0,37.7,0.0119,0.119,0.0403,0.0868,0.0382,0.681
1.48,1.9,15.6,27.3,0.0267,0.106,0.0245,0.0555,0.97,2.69
1.06,1.42,10.3,16.6,0.0715,0.113,0.0308,0.0943,0.127,1.03
1.1,1.46,26.9,37.3,0.0173,0.161,0.0476,0.252,1.2,3.17
1.47,1.86,30.8,48.2,0.0169,0.135,0.0366,0.0773,0.0651,1.44
1.79,2.37,26.3,62.8,0.02,0.135,0.0392,0.131,0.249,2.22
1.42,2.0,19.7,43.2,0.0259,0.109,0.0282,0.0629,0.957,1.7
1.35,1.59,28.1,42.2,0.0145,0.132,0.0394,0.254,0.34,2.09
1.36,1.78,15.0,30.0,0.0354,0.0934,0.0357,0.1,0.276,2.23
1.59,1.72,21.4,47.0,0.0114,0.165,0.029,0.0622,0.0455,0.828
1.19,1.7,23.6,42.5,0.013,0.106,0.041,0.0904,0.576,4.82
1.48,1.84,11.6,22.8,0.0265,0.0813,0.023,0.0633,0.734,2.11
1.38,2.04,26.7,41.9,0.0172,0.147,0.0412,0.266,0.285,3.25
1.44,1.79,31.2,46.1,0.0151,0.13,0.038,0.0976,0.194,1.6
1.22,1.83,32.7,50.2,0.0473,0.172,0.0659,0.228,0.167,1.45
2.37,3.22,33.1,51.9,0.0255,0.14,0.0298,0.0745,0.529,3.02
1.23,1.63,24.5,48.1,0.0103,0.103,0.133,0.671,0.37,1.84
1.03,1.26,14.7,27.0,0.00881,0.0849,0.0414,0.144,0.373,2.32
1.43,2.05,10.6,17.2,0.00911,0.12,0.0257,0.0689,0.0389,0.273
1.28,1.54,27.3,39.3,0.178,0.298,0.0451,0.254,0.434,2.24
1.51,2.92,22.7,52.9,0.0859,0.298,0.0328,0.0682,0.491,4.79
2.22,3.13,19.9,33.5,0.0176,0.112,0.0269,0.116,0.311,1.52
1.25,1.79,16.2,52.4,0.107,0.638,0.0357,0.16,0.158,1.87
1.6,2.03,21.5,38.8,0.0332,0.142,0.0347,0.235,0.333,3.11
1.47,1.79,27.6,33.9,0.0103,0.0885,0.032,0.0617,0.457,2.82
1.34,1.93,21.1,47.4,0.0162,0.117,0.0323,0.0834,0.41,3.08
1.16,1.47,21.4,39.1,0.0141,0.125,0.0399,0.0862,0.372,6.26
1.47,1.67,13.8,16.9,0.0123,0.11,0.0265,0.0595,0.207,0.803
1.29,1.69,23.9,34.1,0.0115,0.122,0.0357,0.0785,0.277,2.57
1.13,1.44,12.8,48.5,0.0158,0.0796,0.0353,0.264,0.627,3.2
1.51,2.16,31.1,44.2,0.0202,0.138,0.0371,0.0689,0.288,2.93
1.12,1.28,25.7,37.7,0.0146,0.131,0.0437,0.0911,0.26,2.28
1.61,2.17,23.0,30.9,0.00938,0.116,0.134,0.232,0.14,0.789
1.59,2.82,26.4,52.3,0.039,0.121,0.0493,0.364,0.238,2.99
1.43,1.76,28.8,48.4,0.0152,0.153,0.0415,0.0874,0.133,1.31
1.38,1.67,23.1,38.3,0.0492,0.139,0.0367,0.0745,0.133,1.31
1.6,2.21,15.7,21.3,0.00998,0.108,0.028,0.0531,0.237,1.1
1.23,1.62,9.81,15.7,0.0165,0.0914,0.0298,0.0712,0.118,0.682
1.42,2.06,13.3,21.0,0.0181,0.106,0.0332,0.278,0.318,2.07
1.29,1.88,21.4,27.7,0.0124,0.114,0.0349,0.0703,0.0836,0.697
1.36,1.74,23.2,32.9,0.0208,0.126,0.0329,0.0617,0.222,1.22
1.26,2.0,31.0,54.3,0.0134,0.144,0.0431,0.133,0.936,6.6
1.52,1.75,10.3,15.4,0.0116,0.0793,0.027,0.154,0.156,1.33
1.37,1.61,29.8,55.9,0.0132,0.102,0.0394,0.0882,0.161,1.97
2.27,3.21,11.5,24.2,0.00663,0.0684,0.0616,0.126,0.192,0.899
1.75,2.27,24.0,41.2,0.153,0.449,0.0317,0.0632,0.123,0.69
1.43,1.62,29.9,53.3,0.0131,0.131,0.0372,0.102,0.554,3.24
1.38,1.74,20.4,32.9,0.244,0.341,0.034,0.0787,0.346,2.39
1.57,1.94,26.2,34.6,0.0244,0.113,0.047,0.105,0.215,2.04
2.18,2.64,21.7,51.8,0.0159,0.108,0.0303,0.157,0.3,2.95
1.27,2.01,18.4,32.7,0.0658,0.132,0.0326,0.0765,0.48,2.53
1.34,1.67,15.3,20.9,0.0139,0.0982,0.0299,0.0682,0.128,1.2
1.4,1.68,31.3,51.7,0.0155,0.153,0.0413,0.104,0.0638,0.844
1.72,2.41,18.5,24.2,0.013,0.106,0.0276,0.0649,0.386,2.16
1.46,1.58,19.5,31.7,0.0096,0.0989,0.0316,0.0684,0.0554,0.707
1.22,1.5,24.3,34.3,0.0141,0.142,0.0418,0.0959,0.281,2.14
1.36,1.9,11.0,15.2,0.0139,0.0763,0.0242,0.055,0.21,1.2
1.13,2.07,16.2,27.3,0.00922,0.103,0.0368,0.131,0.403,2.88
1.08,1.34,17.0,22.3,0.0171,0.135,0.0386,0.0874,0.0511,0.817
1.5,1.96,16.4,22.9,0.0167,0.111,0.0298,0.0589,0.155,1.57
1.26,1.66,16.6,24.6,0.0235,0.119,0.0307,0.0699,0.097,1.07
1.35,1.89,23.0,45.4,0.0231,0.139,0.0336,0.0816,0.354,2.57
1.51,1.97,40.6,64.2,0.0678,0.175,0.0465,0.0979,0.315,1.37
1.28,1.53,17.1,30.5,0.0104,0.11,0.0314,0.0778,0.191,1.68
1.28,1.75,37.6,49.6,0.022,0.181,0.0385,0.0974,3.01,6.61
1.89,2.08,29.2,42.1,0.0166,0.132,0.0343,0.0762,0.0979,1.53
1.81,3.07,16.6,35.4,0.0401,0.0965,0.0416,0.329,0.107,2.48
1.2,1.43,27.4,51.2,0.0142,0.135,0.042,0.0889,0.292,3.5
1.76,2.08,12.8,19.9,0.026,0.105,0.0313,0.0689,0.101,1.44
1.92,2.47,36.1,46.9,0.0118,0.132,0.0327,0.069,0.372,4.31
1.56,2.02,18.2,27.8,0.0178,0.0919,0.0352,0.115,0.357,1.88
1.32,1.89,8.08,12.4,0.00874,0.0868,0.0254,0.143,0.0981,0.502
1.46,2.76,21.0,38.9,0.0217,0.133,0.0439,0.294,0.127,1.84
1.86,2.01,31.5,37.6,0.0114,0.145,0.0323,0.0642,0.1,0.936
1.85,3.07,16.4,35.0,0.0424,0.116,0.0424,0.354,0.092,2.51
