participant,soundscape,masker,stimulus_index,time_taken,Savg_r,Smax_r,Navg_r,Nmax_r,Favg_r,Fmax_r,Ravg_r,Rmax_r,Tavg_r,Tmax_r
ARAUS_20021,S0060_1min_SQobold_bin_44100_1.wav,water_20027.wav,35,65.806,1.85,2.15,8.94,13.5,0.00992,0.0677,0.0202,0.0358,0.0237,0.277
ARAUS_20029,S0039_1min_SQobold_bin_44100_1.wav,wind_20010.wav,23,55.334,1.25,1.4,12.9,15.9,0.0101,0.125,0.036,0.0746,0.0315,0.493
ARAUS_20032,S0019_1min_SQobold_bin_44100_1.wav,bird_20004.wav,22,101.404,2.39,3.45,7.03,12.2,0.0412,0.163,0.019,0.103,0.613,1.45
ARAUS_20040,S0008_1min_SQobold_bin_44100_1.wav,wind_20013.wav,13,130.437,1.23,1.53,13.8,21.6,0.00801,0.0978,0.0296,0.0683,0.0361,0.881
ARAUS_20058,S0005_1min_SQobold_bin_44100_1.wav,wind_20007.wav,9,44.175,1.69,2.11,10.6,21.6,0.0114,0.0738,0.0228,0.0866,0.0521,0.53
ARAUS_00015,R0060_segment_binaural_44100_1.wav,wind_00037.wav,3,35.702,1.46,1.96,16.9,24.0,0.0181,0.0979,0.0264,0.0826,0.462,1.72
ARAUS_00033,R0104_segment_binaural_44100_2.wav,bird_00022.wav,6,62.908,1.22,1.63,11.4,21.6,0.0281,0.0866,0.0403,0.143,0.134,1.64
ARAUS_00037,R0001_segment_binaural_44100_2.wav,bird_00037.wav,42,36.048,1.78,1.93,15.2,18.6,0.0172,0.0956,0.0244,0.0546,0.0588,0.446
ARAUS_00050,R0062_segment_binaural_44100_2.wav,bird_00050.wav,10,35.454,1.33,1.74,13.8,21.9,0.0242,0.106,0.0276,0.0527,0.292,1.52
ARAUS_00054,R0099_segment_binaural_44100_1.wav,bird_00033.wav,7,66.405,1.36,3.55,15.5,37.7,0.0144,0.104,0.0361,0.129,0.149,1.02
ARAUS_00054,R0022_segment_binaural_44100_1.wav,water_00080.wav,16,50.377,1.81,2.11,14.8,22.8,0.0115,0.0945,0.0252,0.0685,0.0461,0.946
ARAUS_00077,R0040_segment_binaural_44100_1.wav,silence_00002.wav,19,50.03,1.16,1.67,13.8,19.8,0.0175,0.0994,0.0299,0.0631,0.172,1.32
ARAUS_00081,R0046_segment_binaural_44100_2.wav,silence_00001.wav,24,42.56,1.24,1.89,10.8,19.8,0.0139,0.103,0.0231,0.0462,0.164,0.901
ARAUS_00090,R0108_segment_binaural_44100_2.wav,bird_00043.wav,23,49.635,1.45,2.6,13.5,26.6,0.0242,0.105,0.03,0.125,0.192,1.87
ARAUS_00104,R0019_segment_binaural_44100_1.wav,bird_00023.wav,9,46.781,1.41,2.57,12.4,23.2,0.0357,0.127,0.025,0.0588,0.236,2.26
ARAUS_00114,R0022_segment_binaural_44100_1.wav,traffic_00002.wav,16,50.985,1.83,2.18,12.1,18.1,0.00908,0.0848,0.0203,0.0463,0.0663,1.02
ARAUS_00130,R0049_segment_binaural_44100_1.wav,wind_00005.wav,7,50.417,1.13,1.51,10.4,14.1,0.00886,0.0848,0.0264,0.056,0.0888,0.487
ARAUS_00133,R0045_segment_binaural_44100_1.wav,wind_00022.wav,20,82.403,1.6,2.02,15.2,26.5,0.0151,0.173,0.0235,0.0525,0.318,0.864
ARAUS_00136,R0027_segment_binaural_44100_2.wav,silence_00001.wav,27,54.552,1.89,2.36,8.57,11.3,0.0126,0.0778,0.0143,0.0298,0.0343,0.704
ARAUS_00155,R0008_segment_binaural_44100_2.wav,water_00065.wav,25,55.943,0.951,1.29,9.46,11.7,0.00818,0.105,0.0288,0.0529,0.0266,0.276
ARAUS_00156,R0129_segment_binaural_44100_1.wav,traffic_00034.wav,7,57.599,1.14,1.6,7.66,12.3,0.00765,0.0774,0.0246,0.0636,0.0318,0.465
ARAUS_00158,R0024_segment_binaural_44100_2.wav,silence_00003.wav,34,52.047,2.46,3.28,9.75,15.6,0.0063,0.0724,0.0685,0.13,0.216,0.912
ARAUS_00161,R0048_segment_binaural_44100_2.wav,traffic_00029.wav,20,46.105,1.2,1.65,13.0,20.3,0.00852,0.1,0.0258,0.0574,0.144,1.39
ARAUS_00171,R0005_segment_binaural_44100_1.wav,water_00069.wav,26,70.016,1.46,1.95,7.66,12.5,0.00891,0.09,0.02,0.0611,0.0959,0.492
ARAUS_00179,R0131_segment_binaural_44100_2.wav,bird_00074.wav,27,57.926,1.21,2.89,14.5,30.7,0.0353,0.12,0.0386,0.178,0.46,3.23
ARAUS_00179,R0113_segment_binaural_44100_1.wav,bird_00038.wav,31,51.582,1.32,2.52,7.53,17.2,0.0242,0.0801,0.0315,0.154,0.256,1.52
ARAUS_00191,R0079_segment_binaural_44100_1.wav,water_00041.wav,21,49.848,1.63,1.92,14.7,19.2,0.00908,0.0958,0.0246,0.0495,0.044,0.701
ARAUS_00191,R0126_segment_binaural_44100_2.wav,traffic_00029.wav,24,51.336,1.16,1.54,7.01,10.5,0.00685,0.0869,0.0228,0.049,0.208,1.55
ARAUS_00197,R0044_segment_binaural_44100_2.wav,water_00035.wav,28,53.956,1.37,2.06,14.9,23.9,0.0114,0.101,0.0298,0.0664,0.0607,0.712
ARAUS_00198,R0051_segment_binaural_44100_1.wav,traffic_00032.wav,8,56.534,1.37,2.06,7.15,12.2,0.0206,0.111,0.0236,0.103,0.404,2.01
ARAUS_00198,R0109_segment_binaural_44100_2.wav,silence_00003.wav,28,37.224,1.24,1.64,14.4,26.1,0.0326,0.138,0.0356,0.0894,0.262,1.52
ARAUS_00198,R0051_segment_binaural_44100_2.wav,construction_00018.wav,30,43.801,1.48,2.09,4.86,11.0,0.0231,0.0855,0.0184,0.0897,0.0708,0.644
ARAUS_00198,R0051_segment_binaural_44100_1.wav,silence_00003.wav,40,39.48,1.6,2.54,4.28,9.69,0.027,0.1,0.0129,0.0567,0.0944,1.16
ARAUS_00201,R0079_segment_binaural_44100_1.wav,wind_00027.wav,7,41.273,1.52,1.82,15.7,19.5,0.00997,0.11,0.0263,0.0585,0.0384,0.654
ARAUS_00207,R0078_segment_binaural_44100_1.wav,wind_00030.wav,12,63.95,1.59,1.76,36.7,53.0,0.0128,0.169,0.0366,0.0718,0.0335,0.531
ARAUS_00217,R0133_segment_binaural_44100_2.wav,traffic_00030.wav,6,57.315,1.13,1.82,15.7,25.9,0.0101,0.11,0.035,0.0785,0.163,2.45
ARAUS_00219,R0039_segment_binaural_44100_1.wav,silence_00004.wav,33,86.768,1.04,1.66,8.45,11.1,0.00964,0.0782,0.0242,0.0493,0.134,1.31
ARAUS_00223,R0041_segment_binaural_44100_2.wav,silence_00003.wav,31,51.583,1.17,1.79,20.5,24.4,0.0126,0.138,0.0379,0.0783,0.203,1.47
ARAUS_00230,R0030_segment_binaural_44100_2.wav,water_00068.wav,32,36.711,1.53,2.18,14.3,26.5,0.0135,0.0875,0.0345,0.0702,0.202,1.84
ARAUS_00253,R0012_segment_binaural_44100_1.wav,silence_00003.wav,21,47.233,1.08,1.42,14.3,17.5,0.0099,0.117,0.0325,0.0773,0.329,1.29
ARAUS_00257,R0025_segment_binaural_44100_1.wav,wind_00025.wav,36,99.422,1.95,2.41,7.96,10.0,0.0108,0.117,0.0161,0.0463,0.0383,0.291
ARAUS_00267,R0082_segment_binaural_44100_2.wav,bird_00005.wav,10,44.629,1.02,1.6,8.61,13.4,0.0154,0.0811,0.0268,0.0506,0.211,1.14
ARAUS_00267,R0123_segment_binaural_44100_1.wav,silence_00002.wav,28,46.804,1.21,1.74,18.9,45.2,0.00961,0.0842,0.0349,0.103,0.913,6.52
ARAUS_00267,R0040_segment_binaural_44100_2.wav,bird_00002.wav,30,47.764,1.18,2.02,16.2,25.4,0.0206,0.115,0.0302,0.0573,0.501,2.41
ARAUS_00271,R0027_segment_binaural_44100_2.wav,bird_00010.wav,18,35.969,2.04,3.0,9.25,14.4,0.0133,0.0777,0.0193,0.183,0.0437,0.689
ARAUS_00271,R0079_segment_binaural_44100_1.wav,silence_00001.wav,37,39.007,1.68,1.97,12.9,15.7,0.00923,0.1,0.0235,0.0489,0.0631,0.782
ARAUS_00271,R0048_segment_binaural_44100_2.wav,wind_00026.wav,38,43.679,1.28,1.66,12.9,18.7,0.00831,0.102,0.0252,0.0521,0.0973,1.32
ARAUS_00284,R0131_segment_binaural_44100_1.wav,bird_00058.wav,10,43.663,1.32,3.11,16.6,34.6,0.0619,0.346,0.0426,0.158,0.217,1.59
ARAUS_00285,R0049_segment_binaural_44100_2.wav,bird_00032.wav,9,40.349,1.21,1.59,8.83,12.9,0.0192,0.0926,0.0213,0.0466,0.13,1.18
ARAUS_00286,R0092_segment_binaural_44100_2.wav,silence_00001.wav,24,35.158,1.1,1.29,17.9,23.2,0.0135,0.132,0.0372,0.086,0.121,1.86
ARAUS_00287,R0040_segment_binaural_44100_1.wav,traffic_00012.wav,3,60.998,1.3,2.21,15.2,26.1,0.0162,0.0988,0.0318,0.171,0.16,1.18
ARAUS_00287,R0001_segment_binaural_44100_2.wav,wind_00021.wav,24,53.75,1.83,2.05,17.2,20.0,0.00824,0.107,0.024,0.0573,0.0266,0.305
ARAUS_00298,R0059_segment_binaural_44100_1.wav,traffic_00028.wav,4,73.025,1.33,1.67,12.8,18.1,0.0115,0.111,0.0253,0.0523,0.19,1.03
ARAUS_00310,R0128_segment_binaural_44100_1.wav,bird_00045.wav,31,41.947,1.4,1.9,8.89,21.4,0.0339,0.0886,0.023,0.0794,0.156,0.78
ARAUS_00315,R0130_segment_binaural_44100_2.wav,water_00021.wav,2,42.915,1.64,1.94,15.7,25.5,0.019,0.121,0.0307,0.116,0.0586,0.933
ARAUS_00315,R0108_segment_binaural_44100_2.wav,silence_00005.wav,9,45.261,1.39,1.56,13.0,21.9,0.0218,0.116,0.0296,0.125,0.142,1.42
ARAUS_00315,R0060_segment_binaural_44100_1.wav,traffic_00014.wav,10,38.198,1.22,1.76,17.2,25.6,0.0221,0.0983,0.0275,0.073,0.585,1.83
ARAUS_00330,R0023_segment_binaural_44100_1.wav,water_00021.wav,19,44.487,1.7,2.12,7.77,12.4,0.0113,0.0751,0.0175,0.0423,0.0795,0.653
ARAUS_00331,R0048_segment_binaural_44100_2.wav,silence_00001.wav,24,50.625,1.17,1.65,12.2,18.6,0.00861,0.0987,0.0255,0.0523,0.105,1.36
ARAUS_00334,R0019_segment_binaural_44100_2.wav,water_00014.wav,38,41.249,1.47,1.62,18.6,22.1,0.00863,0.105,0.0277,0.0561,0.057,0.912
ARAUS_00336,R0129_segment_binaural_44100_1.wav,water_00023.wav,25,39.143,1.39,2.1,7.89,16.2,0.00832,0.0766,0.0231,0.0723,0.0268,0.509
ARAUS_00336,R0018_segment_binaural_44100_2.wav,wind_00009.wav,35,44.583,1.17,2.45,18.2,39.5,0.0128,0.102,0.0331,0.089,0.526,4.33
ARAUS_00336,R0017_segment_binaural_44100_1.wav,traffic_00017.wav,39,50.737,1.27,1.57,19.7,33.6,0.0132,0.121,0.0362,0.0993,0.0586,0.671
ARAUS_00337,R0082_segment_binaural_44100_2.wav,bird_00037.wav,11,35.5,1.03,1.47,8.85,13.6,0.0341,0.101,0.0272,0.0505,0.183,0.864
ARAUS_00342,R0044_segment_binaural_44100_2.wav,wind_00021.wav,4,60.206,1.39,2.06,14.9,23.6,0.0107,0.101,0.0277,0.0602,0.0586,0.718
ARAUS_00342,R0067_segment_binaural_44100_1.wav,water_00076.wav,8,37.192,1.67,1.84,24.4,37.5,0.0152,0.126,0.0309,0.0586,0.0636,1.07
ARAUS_00342,R0133_segment_binaural_44100_2.wav,silence_00002.wav,9,36.167,1.05,1.89,12.6,19.9,0.00989,0.106,0.0362,0.0758,0.0597,1.02
ARAUS_00342,R0001_segment_binaural_44100_2.wav,silence_00002.wav,12,48.024,1.78,1.93,15.0,17.6,0.00958,0.0956,0.0239,0.0551,0.044,0.441
ARAUS_00342,R0133_segment_binaural_44100_2.wav,traffic_00023.wav,44,37.232,1.1,1.88,14.9,22.4,0.00994,0.109,0.0351,0.0759,0.0848,0.886
ARAUS_00344,R0004_segment_binaural_44100_2.wav,bird_00023.wav,2,54.303,1.47,2.69,14.4,25.6,0.0477,0.14,0.0284,0.0704,0.33,2.55
ARAUS_00344,R0072_segment_binaural_44100_2.wav,traffic_00005.wav,24,53.039,1.37,1.72,23.8,37.6,0.0217,0.135,0.0387,0.103,0.279,2.29
ARAUS_00344,R0022_segment_binaural_44100_2.wav,bird_00038.wav,35,40.088,2.0,3.07,11.2,18.0,0.0148,0.0644,0.0179,0.0492,0.0972,1.09
ARAUS_00366,R0115_segment_binaural_44100_1.wav,silence_00001.wav,4,87.175,1.19,1.56,7.76,15.1,0.0112,0.0771,0.0226,0.0469,0.249,1.77
ARAUS_00380,R0007_segment_binaural_44100_2.wav,wind_00003.wav,31,54.496,1.14,1.65,7.11,13.4,0.0182,0.0805,0.0252,0.0841,0.177,1.11
ARAUS_00380,R0007_segment_binaural_44100_1.wav,wind_00040.wav,43,56.671,1.34,1.8,8.39,12.1,0.0181,0.105,0.0222,0.112,0.278,1.35
ARAUS_00390,R0008_segment_binaural_44100_1.wav,wind_00039.wav,11,62.594,1.14,1.43,10.4,12.0,0.00818,0.103,0.03,0.0643,0.0224,0.371
ARAUS_00397,R0044_segment_binaural_44100_2.wav,water_00020.wav,17,46.847,1.42,2.05,16.1,24.5,0.00985,0.105,0.0286,0.0597,0.0508,0.675
ARAUS_00398,R0120_segment_binaural_44100_2.wav,wind_00022.wav,31,51.787,1.72,2.05,15.1,21.4,0.00929,0.121,0.0259,0.0572,0.0104,0.222
ARAUS_00398,R0032_segment_binaural_44100_2.wav,traffic_00009.wav,38,49.964,1.1,1.35,13.0,19.5,0.009,0.0966,0.0317,0.066,0.0756,1.23
ARAUS_00404,R0043_segment_binaural_44100_1.wav,traffic_00035.wav,36,60.017,1.14,1.37,14.6,21.0,0.00913,0.112,0.0296,0.06,0.117,1.12
ARAUS_00411,R0027_segment_binaural_44100_2.wav,water_00057.wav,38,46.389,1.9,2.2,10.8,14.4,0.0108,0.0803,0.0213,0.0389,0.0131,0.319
ARAUS_00433,R0051_segment_binaural_44100_1.wav,bird_00069.wav,37,100.599,1.62,2.54,4.43,9.7,0.0416,0.104,0.013,0.0567,0.116,1.16
ARAUS_00434,R0097_segment_binaural_44100_2.wav,construction_00001.wav,26,47.344,1.27,1.58,13.2,16.2,0.0107,0.11,0.03,0.067,0.195,0.928
ARAUS_00436,R0027_segment_binaural_44100_2.wav,wind_00018.wav,10,56.402,1.92,2.23,10.5,14.0,0.0106,0.0847,0.0178,0.0397,0.0157,0.486
ARAUS_00454,R0003_segment_binaural_44100_2.wav,silence_00004.wav,15,82.224,1.18,1.41,7.57,12.5,0.00707,0.0799,0.0233,0.0518,0.0691,0.743
ARAUS_00457,R0001_segment_binaural_44100_1.wav,silence_00002.wav,3,90.254,1.82,1.99,14.8,22.8,0.0131,0.104,0.0234,0.0684,0.0592,1.04
ARAUS_00457,R0025_segment_binaural_44100_1.wav,silence_00002.wav,19,71.946,1.9,2.52,7.06,9.71,0.0131,0.121,0.0152,0.0578,0.0511,0.297
ARAUS_00464,R0099_segment_binaural_44100_1.wav,water_00062.wav,34,52.832,1.43,1.84,17.8,26.9,0.0132,0.135,0.0325,0.0645,0.0905,0.853
ARAUS_00477,R0078_segment_binaural_44100_2.wav,bird_00049.wav,26,53.13,1.85,2.22,27.1,40.6,0.038,0.126,0.0306,0.0714,0.168,1.59
ARAUS_00478,R0059_segment_binaural_44100_2.wav,traffic_00039.wav,8,59.339,2.02,2.56,12.0,18.1,0.00792,0.0655,0.0182,0.0349,0.136,0.791
ARAUS_00481,R0124_segment_binaural_44100_2.wav,water_00041.wav,2,60.742,1.25,1.59,6.93,16.4,0.00805,0.0517,0.0242,0.0777,0.198,0.957
ARAUS_00481,R0027_segment_binaural_44100_2.wav,bird_00035.wav,16,52.434,1.86,2.32,9.2,12.9,0.174,0.402,0.0248,0.0573,0.0357,0.635
ARAUS_00489,R0004_segment_binaural_44100_2.wav,silence_00004.wav,27,53.782,1.36,1.58,13.4,18.2,0.0221,0.105,0.0268,0.0486,0.215,1.54
ARAUS_00491,R0027_segment_binaural_44100_2.wav,traffic_00006.wav,8,71.582,1.49,2.02,14.9,19.0,0.00673,0.0771,0.0245,0.0445,0.0297,0.514
ARAUS_00491,R0027_segment_binaural_44100_2.wav,water_00047.wav,13,70.761,2.05,2.34,9.16,11.5,0.0121,0.0776,0.0143,0.0305,0.0268,0.612
ARAUS_00492,R0040_segment_binaural_44100_1.wav,water_00030.wav,25,41.237,1.38,1.84,16.7,24.7,0.0156,0.102,0.03,0.0569,0.106,1.11
ARAUS_00492,R0123_segment_binaural_44100_2.wav,traffic_00030.wav,41,41.997,1.1,1.35,16.3,36.9,0.0122,0.147,0.0344,0.0766,0.833,6.03
ARAUS_00508,R0012_segment_binaural_44100_2.wav,water_00024.wav,9,76.396,1.53,1.69,18.4,21.9,0.01,0.118,0.0287,0.0649,0.21,1.07
ARAUS_00508,R0012_segment_binaural_44100_2.wav,bird_00011.wav,12,57.918,1.13,1.52,15.4,22.3,0.0217,0.115,0.0317,0.0749,0.285,1.26
ARAUS_00509,R0112_segment_binaural_44100_1.wav,bird_00067.wav,28,57.212,1.31,2.12,10.4,19.8,0.0442,0.0983,0.0252,0.0882,0.261,2.23
ARAUS_00523,R0034_segment_binaural_44100_2.wav,water_00024.wav,16,46.053,1.28,1.72,7.05,10.2,0.0107,0.0755,0.0216,0.0916,0.0932,0.912
ARAUS_00529,R0004_segment_binaural_44100_1.wav,bird_00062.wav,37,48.669,1.34,2.08,13.6,22.4,0.0511,0.19,0.0292,0.0667,0.236,0.87
ARAUS_00529,R0039_segment_binaural_44100_1.wav,wind_00006.wav,43,47.006,1.61,1.87,12.3,15.6,0.00779,0.0942,0.0216,0.0424,0.0504,0.993
ARAUS_00530,R0010_segment_binaural_44100_2.wav,bird_00045.wav,18,67.582,1.34,1.95,17.7,26.6,0.0389,0.117,0.0311,0.0646,0.221,2.17
ARAUS_00533,R0070_segment_binaural_44100_1.wav,bird_00011.wav,9,55.072,1.12,1.94,18.4,32.1,0.037,0.124,0.0398,0.0787,0.28,2.06
ARAUS_00548,R0012_segment_binaural_44100_1.wav,construction_00018.wav,3,56.984,1.11,1.41,15.3,18.4,0.00988,0.117,0.0322,0.069,0.27,1.18
ARAUS_00563,R0114_segment_binaural_44100_1.wav,construction_00021.wav,43,53.68,1.23,1.79,12.3,21.7,0.023,0.0894,0.0282,0.0699,0.196,1.62
ARAUS_00565,R0119_segment_binaural_44100_1.wav,bird_00075.wav,2,65.815,1.16,1.53,10.4,14.4,0.0893,0.204,0.0295,0.0693,0.155,1.62
ARAUS_00574,R0054_segment_binaural_44100_2.wav,silence_00004.wav,18,51.39,1.4,1.81,9.35,14.4,0.00944,0.09,0.0211,0.0496,0.11,0.795
ARAUS_00576,R0005_segment_binaural_44100_1.wav,bird_00014.wav,17,44.75,1.27,2.79,7.43,17.2,0.0234,0.115,0.03,0.203,0.204,1.5
ARAUS_00586,R0126_segment_binaural_44100_1.wav,silence_00001.wav,25,56.528,1.19,1.44,6.43,8.36,0.00645,0.0617,0.0239,0.0518,0.0346,0.366
ARAUS_00592,R0044_segment_binaural_44100_1.wav,bird_00009.wav,37,49.6,1.22,1.76,13.8,20.0,0.0185,0.0927,0.0314,0.0824,0.0878,1.1
ARAUS_00598,R0024_segment_binaural_44100_2.wav,water_00075.wav,22,57.657,2.52,3.16,11.4,16.7,0.0128,0.0852,0.0683,0.123,0.188,0.873
ARAUS_10003,R1007_segment_binaural_44100.wav,bird_10001.wav,37,70.4,1.36,2.21,6.07,9.99,0.0144,0.0705,0.0236,0.096,0.0512,0.464
ARAUS_00641,R0126_segment_binaural_44100_2.wav,silence_00001.wav,40,41.072,1.14,1.38,6.6,9.97,0.00684,0.0812,0.0232,0.0583,0.204,1.6
ARAUS_00650,R0060_segment_binaural_44100_2.wav,bird_00075.wav,10,67.302,1.2,1.58,16.0,22.8,0.057,0.139,0.0294,0.0932,0.541,1.53
ARAUS_00673,R0094_segment_binaural_44100_1.wav,bird_00042.wav,7,89.718,1.56,1.97,20.7,31.2,0.0563,0.236,0.049,0.143,0.0882,3.06
ARAUS_00673,R0028_segment_binaural_44100_1.wav,silence_00003.wav,29,65.189,1.18,1.7,13.4,23.1,0.023,0.153,0.0288,0.0648,0.171,1.76
ARAUS_20002,S0050_1min_SQobold_bin_44100_1.wav,silence_20002.wav,30,68.079,1.26,1.72,9.44,15.4,0.0165,0.0943,0.0231,0.0518,0.133,1.21
ARAUS_20002,S0005_1min_SQobold_bin_44100_2.wav,water_20011.wav,31,58.99,1.68,1.97,11.4,22.3,0.0112,0.118,0.0268,0.0794,0.0573,0.31
ARAUS_20003,S0060_1min_SQobold_bin_44100_2.wav,bird_20007.wav,37,81.888,1.92,2.43,9.38,14.5,0.019,0.0688,0.0195,0.0466,0.202,1.82
ARAUS_20029,S0060_1min_SQobold_bin_44100_1.wav,silence_20001.wav,32,56.888,1.89,2.21,8.36,13.1,0.00992,0.0652,0.0183,0.034,0.0301,0.288
ARAUS_20039,S0026_1min_SQobold_bin_44100_1.wav,silence_20001.wav,42,50.191,1.29,1.49,5.22,9.02,0.0149,0.0806,0.0171,0.0394,0.15,1.58
ARAUS_20058,S0019_1min_SQobold_bin_44100_1.wav,wind_20016.wav,6,48.039,1.63,2.2,11.0,13.7,0.0123,0.0988,0.0251,0.0482,0.422,1.22
ARAUS_20064,S0051_1min_SQobold_bin_44100_1.wav,traffic_20015.wav,27,55.247,1.24,1.54,6.22,8.57,0.00644,0.0774,0.0199,0.0369,0.0316,0.592
ARAUS_00030,R0128_segment_binaural_44100_2.wav,wind_00040.wav,25,43.152,1.26,2.1,8.29,13.7,0.0139,0.0814,0.0231,0.0733,0.121,1.34
ARAUS_00068,R0070_segment_binaural_44100_1.wav,bird_00073.wav,4,40.393,1.38,3.71,19.9,36.5,0.0233,0.0943,0.036,0.0827,0.348,1.88
ARAUS_00081,R0126_segment_binaural_44100_1.wav,wind_00027.wav,17,41.27,1.18,1.42,6.97,8.67,0.00646,0.0662,0.024,0.0466,0.0271,0.34
ARAUS_00108,R0032_segment_binaural_44100_2.wav,bird_00012.wav,36,53.784,1.05,1.65,11.7,15.9,0.0483,0.1,0.031,0.0634,0.119,1.28
ARAUS_00114,R0113_segment_binaural_44100_2.wav,water_00058.wav,23,41.305,2.06,2.42,10.8,14.4,0.0101,0.0669,0.0243,0.0589,0.0545,0.624
ARAUS_00133,R0057_segment_binaural_44100_1.wav,construction_00019.wav,6,71.455,1.66,1.87,14.1,31.3,0.018,0.0937,0.0218,0.0611,0.12,0.996
ARAUS_00167,R0044_segment_binaural_44100_1.wav,water_00076.wav,2,186.475,1.64,1.82,16.4,20.6,0.00753,0.0943,0.0254,0.05,0.0523,0.778
ARAUS_00170,R0010_segment_binaural_44100_2.wav,silence_00005.wav,43,48.159,1.29,1.95,17.0,26.6,0.0421,0.11,0.032,0.065,0.218,2.22
ARAUS_00171,R0111_segment_binaural_44100_1.wav,bird_00040.wav,10,98.642,1.29,1.77,21.0,26.4,0.0199,0.112,0.036,0.0909,0.215,1.04
ARAUS_00185,R0105_segment_binaural_44100_2.wav,traffic_00040.wav,35,35.567,1.27,1.53,17.3,26.2,0.0265,0.0991,0.0352,0.116,0.194,1.75
ARAUS_00185,R0062_segment_binaural_44100_2.wav,traffic_00020.wav,37,41.296,1.38,1.71,15.9,24.0,0.0193,0.11,0.0282,0.0572,0.124,1.4
ARAUS_00191,R0079_segment_binaural_44100_2.wav,bird_00006.wav,13,54.464,1.62,1.83,13.4,21.9,0.0262,0.0903,0.0284,0.0876,0.179,1.87
ARAUS_00198,R0132_segment_binaural_44100_1.wav,bird_00003.wav,29,52.119,1.29,2.18,13.5,23.9,0.0307,0.107,0.0336,0.105,0.291,1.8
ARAUS_00263,R0085_segment_binaural_44100_1.wav,construction_00021.wav,2,63.002,1.2,1.5,26.4,35.3,0.0169,0.125,0.0413,0.129,0.389,4.63
ARAUS_00263,R0024_segment_binaural_44100_2.wav,silence_00003.wav,29,40.918,2.46,3.28,9.75,15.6,0.0063,0.0724,0.0685,0.13,0.216,0.912
ARAUS_00271,R0005_segment_binaural_44100_2.wav,bird_00079.wav,22,44.005,1.15,1.58,8.67,15.0,0.0328,0.117,0.0299,0.108,0.124,0.99
ARAUS_00287,R0123_segment_binaural_44100_1.wav,bird_00037.wav,20,40.264,1.23,1.74,19.2,45.2,0.0227,0.0842,0.0349,0.1,0.92,6.52
ARAUS_00302,R0110_segment_binaural_44100_1.wav,construction_00033.wav,32,66.33,1.11,1.32,13.1,22.4,0.00837,0.0897,0.0327,0.07,0.18,0.96
ARAUS_00310,R0121_segment_binaural_44100_2.wav,bird_00027.wav,35,48.871,1.12,2.54,12.5,29.8,0.0417,0.098,0.0333,0.0998,0.729,2.4
ARAUS_00310,R0069_segment_binaural_44100_2.wav,traffic_00020.wav,41,45.008,1.12,1.79,17.0,31.0,0.0107,0.129,0.0353,0.0778,0.228,1.18
ARAUS_00355,R0075_segment_binaural_44100_2.wav,traffic_00021.wav,5,76.064,1.27,1.61,30.5,49.4,0.02,0.14,0.0404,0.101,0.454,2.35
ARAUS_00422,R0088_segment_binaural_44100_1.wav,bird_00056.wav,29,62.879,1.37,3.05,21.9,46.2,0.0248,0.106,0.0369,0.0831,0.202,1.55
ARAUS_00456,R0081_segment_binaural_44100_1.wav,wind_00038.wav,12,61.752,1.34,1.51,21.3,33.0,0.0117,0.114,0.0348,0.0718,0.0621,1.08
ARAUS_00456,R0089_segment_binaural_44100_1.wav,construction_00024.wav,15,65.221,1.4,1.59,21.1,28.7,0.0154,0.134,0.0363,0.0809,0.123,1.32
ARAUS_00456,R0055_segment_binaural_44100_2.wav,traffic_00026.wav,16,63.394,1.48,1.86,14.7,26.9,0.0278,0.103,0.0249,0.0572,0.157,1.12
ARAUS_00456,R0056_segment_binaural_44100_1.wav,silence_00001.wav,41,59.688,1.79,2.33,15.5,20.5,0.00965,0.0926,0.023,0.042,0.1,0.659
ARAUS_00487,R0123_segment_binaural_44100_2.wav,silence_00002.wav,17,61.824,1.06,1.36,14.8,36.7,0.013,0.146,0.0348,0.076,0.944,6.05
ARAUS_00487,R0033_segment_binaural_44100_1.wav,construction_00033.wav,19,50.294,1.21,1.39,16.9,20.5,0.0089,0.111,0.0496,0.11,0.295,1.0
ARAUS_00487,R0123_segment_binaural_44100_1.wav,bird_00024.wav,39,81.096,1.37,2.45,20.9,45.3,0.0369,0.106,0.0416,0.404,0.94,6.4
ARAUS_00492,R0026_segment_binaural_44100_1.wav,silence_00002.wav,5,41.741,1.63,2.15,11.6,15.7,0.0188,0.091,0.0236,0.0919,0.336,1.87
ARAUS_00499,R0099_segment_binaural_44100_1.wav,water_00061.wav,41,58.848,1.67,1.87,18.3,22.0,0.01,0.113,0.0278,0.052,0.0783,0.724
ARAUS_00500,R0128_segment_binaural_44100_1.wav,bird_00066.wav,15,80.65,1.24,1.59,7.87,21.0,0.0233,0.0983,0.0258,0.0976,0.147,1.37
ARAUS_00515,R0049_segment_binaural_44100_2.wav,wind_00039.wav,25,55.528,1.32,1.58,9.96,13.5,0.0155,0.0893,0.0233,0.0495,0.0945,0.961
ARAUS_00531,R0048_segment_binaural_44100_1.wav,traffic_00024.wav,30,57.052,1.32,2.2,14.6,19.4,0.00953,0.104,0.0271,0.0616,0.14,1.09
ARAUS_00534,R0113_segment_binaural_44100_2.wav,wind_00035.wav,16,62.178,1.59,1.92,9.09,12.1,0.00953,0.0613,0.0205,0.0435,0.0717,0.725
