participant,soundscape,masker,stimulus_index,time_taken,Savg_r,Smax_r,Navg_r,Nmax_r,Favg_r,Fmax_r,Ravg_r,Rmax_r,Tavg_r,Tmax_r
ARAUS_00230,R0096_segment_binaural_44100_2.wav,traffic_00036.wav,26,38.122,1.45,1.68,24.6,36.9,0.0141,0.117,0.0342,0.0784,0.532,3.77
ARAUS_00236,R0027_segment_binaural_44100_2.wav,silence_00001.wav,24,47.53,1.89,2.36,8.57,11.3,0.0126,0.0778,0.0143,0.0298,0.0343,0.704
ARAUS_00240,R0007_segment_binaural_44100_1.wav,silence_00005.wav,27,114.644,1.09,1.72,6.9,11.5,0.0225,0.102,0.0269,0.198,0.352,1.42
ARAUS_00240,R0049_segment_binaural_44100_1.wav,bird_00027.wav,28,91.488,1.21,1.83,8.84,12.5,0.0124,0.0809,0.0223,0.0456,0.118,0.636
ARAUS_00251,R0027_segment_binaural_44100_2.wav,water_00036.wav,3,51.464,1.89,2.28,9.13,11.8,0.0122,0.078,0.0162,0.0479,0.0251,0.555
ARAUS_00256,R0005_segment_binaural_44100_2.wav,bird_00006.wav,3,35.408,1.08,1.39,8.15,12.6,0.00933,0.0845,0.0279,0.105,0.137,1.01
ARAUS_00256,R0129_segment_binaural_44100_1.wav,bird_00028.wav,42,40.84,1.11,1.97,6.47,15.1,0.0219,0.0951,0.0261,0.0698,0.0472,0.544
ARAUS_00261,R0027_segment_binaural_44100_1.wav,wind_00026.wav,4,74.781,1.75,1.98,11.1,16.4,0.00683,0.0763,0.0205,0.0461,0.0145,0.122
ARAUS_00265,R0008_segment_binaural_44100_1.wav,bird_00054.wav,7,35.0,0.989,1.54,9.73,14.1,0.0263,0.0925,0.0287,0.0532,0.0897,0.847
ARAUS_00265,R0008_segment_binaural_44100_2.wav,bird_00016.wav,8,33.935,1.11,2.4,9.6,14.8,0.0125,0.105,0.0283,0.0586,0.0975,0.888
ARAUS_00276,R0126_segment_binaural_44100_2.wav,water_00078.wav,24,101.622,1.77,2.01,9.75,12.8,0.00696,0.0874,0.02,0.0409,0.151,1.37
ARAUS_00282,R0001_segment_binaural_44100_2.wav,silence_00002.wav,6,60.331,1.78,1.93,15.0,17.6,0.00958,0.0956,0.0239,0.0551,0.044,0.441
ARAUS_00284,R0043_segment_binaural_44100_2.wav,silence_00004.wav,14,35.879,1.16,1.5,13.3,23.8,0.013,0.107,0.0315,0.0799,0.0421,0.369
ARAUS_00284,R0003_segment_binaural_44100_2.wav,silence_00004.wav,24,34.575,1.18,1.41,7.57,12.5,0.00707,0.0799,0.0233,0.0518,0.0691,0.743
ARAUS_00284,R0003_segment_binaural_44100_1.wav,water_00042.wav,37,39.096,1.55,1.73,11.5,16.2,0.00753,0.0894,0.0222,0.0456,0.0492,0.873
ARAUS_00286,R0124_segment_binaural_44100_2.wav,water_00023.wav,22,37.414,1.28,1.87,6.35,16.4,0.0101,0.0573,0.0236,0.0797,0.215,1.0
ARAUS_00288,R0009_segment_binaural_44100_1.wav,silence_00003.wav,10,68.406,1.3,1.45,14.8,17.0,0.00917,0.124,0.0292,0.0537,0.0655,0.427
ARAUS_00290,R0008_segment_binaural_44100_2.wav,silence_00005.wav,18,36.028,0.891,1.29,9.02,11.4,0.00814,0.105,0.0293,0.061,0.0322,0.285
ARAUS_00296,R0115_segment_binaural_44100_1.wav,wind_00027.wav,4,40.455,1.2,1.41,11.6,16.8,0.00929,0.0969,0.0266,0.0594,0.145,1.56
ARAUS_00296,R0005_segment_binaural_44100_2.wav,bird_00010.wav,7,48.295,1.45,2.71,9.5,17.5,0.0125,0.0897,0.032,0.209,0.114,0.984
ARAUS_00296,R0126_segment_binaural_44100_2.wav,traffic_00006.wav,8,34.416,1.2,1.46,7.09,10.2,0.00675,0.0826,0.0232,0.0589,0.184,1.53
ARAUS_00297,R0026_segment_binaural_44100_2.wav,wind_00007.wav,2,58.944,1.38,1.86,15.1,20.9,0.0135,0.136,0.0373,0.112,0.194,1.15
ARAUS_00297,R0025_segment_binaural_44100_2.wav,silence_00002.wav,17,47.109,1.6,2.5,7.77,11.1,0.0162,0.0734,0.0167,0.0365,0.0378,0.377
ARAUS_00297,R0052_segment_binaural_44100_1.wav,water_00073.wav,26,59.76,1.51,1.91,9.45,13.0,0.012,0.0641,0.0318,0.0762,0.248,1.23
ARAUS_00297,R0001_segment_binaural_44100_2.wav,traffic_00004.wav,37,63.223,1.71,1.87,16.6,27.4,0.0102,0.118,0.0258,0.0579,0.0508,0.435
ARAUS_00297,R0107_segment_binaural_44100_1.wav,construction_00033.wav,44,43.094,1.41,1.68,11.2,17.3,0.0129,0.0857,0.0303,0.1,0.14,0.833
ARAUS_00298,R0070_segment_binaural_44100_1.wav,bird_00069.wav,2,58.435,1.07,1.37,17.5,23.6,0.0467,0.187,0.038,0.0792,0.212,1.07
ARAUS_00298,R0012_segment_binaural_44100_1.wav,traffic_00039.wav,3,53.085,1.52,2.02,16.4,19.2,0.00984,0.116,0.0285,0.0714,0.272,1.12
ARAUS_00298,R0012_segment_binaural_44100_1.wav,water_00037.wav,10,56.222,1.47,1.76,17.1,21.9,0.0101,0.117,0.028,0.0602,0.265,1.17
ARAUS_00298,R0132_segment_binaural_44100_1.wav,water_00033.wav,13,63.191,1.32,1.58,13.0,19.3,0.0108,0.115,0.0346,0.114,0.0526,0.832
ARAUS_00298,R0012_segment_binaural_44100_1.wav,water_00008.wav,32,59.646,1.46,1.6,17.0,20.0,0.00958,0.113,0.0281,0.0706,0.258,1.09
ARAUS_00309,R0019_segment_binaural_44100_1.wav,water_00062.wav,32,46.967,1.33,1.57,12.0,16.0,0.0103,0.107,0.0239,0.051,0.103,1.03
ARAUS_00309,R0003_segment_binaural_44100_1.wav,bird_00033.wav,37,36.652,1.26,3.19,9.31,17.7,0.00959,0.0783,0.0262,0.0814,0.0878,1.05
ARAUS_00312,R0020_segment_binaural_44100_1.wav,traffic_00027.wav,6,61.26,1.22,1.46,9.77,15.9,0.00905,0.0853,0.0228,0.0584,0.293,1.45
ARAUS_00312,R0006_segment_binaural_44100_1.wav,silence_00002.wav,12,37.229,1.05,1.47,8.47,11.8,0.00979,0.0928,0.0236,0.0521,0.102,0.936
ARAUS_00325,R0008_segment_binaural_44100_1.wav,silence_00005.wav,39,53.096,0.883,0.956,9.05,10.2,0.00755,0.0943,0.03,0.0547,0.036,0.362
ARAUS_00344,R0022_segment_binaural_44100_2.wav,traffic_00022.wav,22,54.792,1.61,1.82,15.9,29.7,0.0092,0.104,0.0254,0.0538,0.25,1.3
ARAUS_00344,R0019_segment_binaural_44100_2.wav,construction_00006.wav,25,47.961,1.2,1.71,12.9,17.4,0.00813,0.0983,0.0266,0.0519,0.14,1.22
ARAUS_00359,R0097_segment_binaural_44100_1.wav,water_00042.wav,9,40.344,1.33,1.53,13.3,16.2,0.00968,0.0977,0.028,0.0528,0.0465,0.408
ARAUS_00359,R0043_segment_binaural_44100_1.wav,silence_00004.wav,12,43.632,1.12,1.37,12.3,14.3,0.00812,0.0976,0.0298,0.0616,0.0435,0.426
ARAUS_00359,R0127_segment_binaural_44100_2.wav,bird_00038.wav,38,39.017,1.38,2.76,11.3,19.1,0.0198,0.0859,0.0298,0.0855,0.135,1.14
ARAUS_00360,R0119_segment_binaural_44100_1.wav,silence_00005.wav,23,44.2,1.11,1.34,9.92,12.3,0.00641,0.0744,0.0303,0.0717,0.0983,1.32
ARAUS_00365,R0008_segment_binaural_44100_2.wav,bird_00066.wav,24,54.112,0.91,1.3,9.15,11.4,0.0113,0.107,0.029,0.0609,0.0667,1.06
ARAUS_00365,R0008_segment_binaural_44100_2.wav,water_00021.wav,28,45.02,1.64,1.79,12.9,14.9,0.00817,0.108,0.0223,0.0443,0.0143,0.207
ARAUS_00372,R0025_segment_binaural_44100_2.wav,bird_00046.wav,2,65.7,1.6,2.5,7.92,12.3,0.0232,0.0758,0.0166,0.0365,0.135,1.51
ARAUS_00375,R0008_segment_binaural_44100_2.wav,silence_00005.wav,4,49.424,0.891,1.29,9.02,11.4,0.00814,0.105,0.0293,0.061,0.0322,0.285
ARAUS_00375,R0007_segment_binaural_44100_1.wav,water_00013.wav,20,43.405,1.19,1.79,9.05,14.0,0.0153,0.113,0.0269,0.139,0.221,1.11
ARAUS_00375,R0128_segment_binaural_44100_1.wav,bird_00036.wav,29,55.271,1.25,1.77,7.9,21.0,0.0182,0.0777,0.026,0.0973,0.0972,0.55
ARAUS_00375,R0121_segment_binaural_44100_2.wav,bird_00041.wav,43,49.135,1.33,2.86,13.9,38.4,0.17,0.704,0.0474,0.249,0.787,3.83
ARAUS_00380,R0023_segment_binaural_44100_1.wav,water_00013.wav,28,53.487,1.35,1.93,9.68,13.8,0.0108,0.0944,0.0233,0.0483,0.0787,0.602
ARAUS_00384,R0098_segment_binaural_44100_1.wav,water_00038.wav,5,85.568,1.73,2.15,14.0,16.5,0.0099,0.107,0.0246,0.051,0.0456,0.792
ARAUS_00384,R0127_segment_binaural_44100_2.wav,bird_00077.wav,20,61.903,1.26,2.11,10.8,17.1,0.0283,0.0936,0.0297,0.092,0.115,1.23
ARAUS_00385,R0008_segment_binaural_44100_1.wav,silence_00005.wav,3,98.627,0.883,0.956,9.05,10.2,0.00755,0.0943,0.03,0.0547,0.036,0.362
ARAUS_00389,R0003_segment_binaural_44100_1.wav,construction_00010.wav,2,63.024,1.15,1.6,9.42,15.7,0.00879,0.0824,0.025,0.0477,0.138,1.05
ARAUS_00389,R0003_segment_binaural_44100_1.wav,traffic_00005.wav,8,71.398,1.24,1.54,11.2,19.3,0.0092,0.0919,0.0256,0.0696,0.123,0.977
ARAUS_00389,R0003_segment_binaural_44100_2.wav,silence_00004.wav,9,44.187,1.18,1.41,7.57,12.5,0.00707,0.0799,0.0233,0.0518,0.0691,0.743
ARAUS_00389,R0022_segment_binaural_44100_2.wav,silence_00004.wav,17,62.875,1.94,2.29,10.6,14.5,0.00712,0.085,0.0176,0.0332,0.03,0.941
ARAUS_00391,R0027_segment_binaural_44100_1.wav,bird_00040.wav,23,53.553,1.83,2.43,7.36,10.7,0.0246,0.0833,0.0151,0.0334,0.131,1.24
ARAUS_00391,R0005_segment_binaural_44100_2.wav,construction_00014.wav,27,48.809,1.06,1.4,8.98,13.4,0.00973,0.0894,0.0286,0.0966,0.0901,0.946
ARAUS_00391,R0115_segment_binaural_44100_1.wav,silence_00001.wav,30,53.584,1.19,1.56,7.76,15.1,0.0112,0.0771,0.0226,0.0469,0.249,1.77
ARAUS_00402,R0082_segment_binaural_44100_1.wav,water_00016.wav,29,44.512,1.33,1.58,9.98,12.8,0.00979,0.078,0.0254,0.0499,0.0573,0.767
ARAUS_00410,R0008_segment_binaural_44100_1.wav,construction_00003.wav,44,56.879,0.955,1.16,9.51,11.2,0.00766,0.0929,0.0288,0.0556,0.0402,0.351
ARAUS_00417,R0040_segment_binaural_44100_1.wav,water_00035.wav,40,62.007,1.41,1.72,15.2,21.1,0.0145,0.102,0.029,0.0737,0.13,1.27
ARAUS_00424,R0113_segment_binaural_44100_2.wav,wind_00015.wav,4,61.263,1.34,1.58,8.07,11.4,0.0132,0.0621,0.0232,0.047,0.0864,0.797
ARAUS_00424,R0039_segment_binaural_44100_1.wav,silence_00004.wav,15,61.247,1.04,1.66,8.45,11.1,0.00964,0.0782,0.0242,0.0493,0.134,1.31
ARAUS_00438,R0051_segment_binaural_44100_2.wav,silence_00003.wav,2,67.651,1.62,2.22,4.13,10.6,0.028,0.109,0.0137,0.112,0.0709,0.715
ARAUS_00438,R0051_segment_binaural_44100_2.wav,bird_00008.wav,8,50.229,1.72,2.51,4.75,10.8,0.0455,0.082,0.0179,0.125,0.152,1.06
ARAUS_00441,R0116_segment_binaural_44100_1.wav,bird_00078.wav,16,48.917,1.24,2.18,19.4,35.1,0.0269,0.119,0.0403,0.214,0.222,2.83
ARAUS_00441,R0126_segment_binaural_44100_2.wav,bird_00055.wav,23,50.712,1.14,1.38,6.66,10.0,0.00844,0.0787,0.0229,0.0582,0.264,1.63
ARAUS_00443,R0051_segment_binaural_44100_1.wav,water_00008.wav,44,94.371,1.97,2.24,8.17,12.3,0.00956,0.0692,0.0175,0.0399,0.0455,0.928
ARAUS_00450,R0069_segment_binaural_44100_1.wav,silence_00005.wav,9,53.558,0.99,1.58,14.8,22.6,0.0093,0.104,0.0391,0.102,0.0945,0.921
ARAUS_00450,R0049_segment_binaural_44100_2.wav,traffic_00014.wav,11,66.158,1.2,1.59,8.77,13.0,0.0178,0.0814,0.0218,0.0447,0.162,1.16
ARAUS_00450,R0119_segment_binaural_44100_1.wav,water_00077.wav,40,54.406,1.22,1.49,10.8,15.2,0.00649,0.0746,0.0297,0.0609,0.0851,1.07
ARAUS_00451,R0126_segment_binaural_44100_1.wav,wind_00009.wav,39,46.966,1.16,1.39,6.88,8.84,0.00694,0.0617,0.0242,0.0465,0.141,0.826
ARAUS_00454,R0097_segment_binaural_44100_1.wav,bird_00038.wav,40,63.359,1.38,2.93,13.9,25.5,0.0273,0.0996,0.0308,0.102,0.144,1.37
ARAUS_00455,R0008_segment_binaural_44100_1.wav,water_00065.wav,38,66.759,1.06,1.23,10.5,12.4,0.00764,0.0951,0.0279,0.0602,0.023,0.324
ARAUS_00456,R0079_segment_binaural_44100_2.wav,silence_00001.wav,14,68.185,1.62,1.83,12.9,20.9,0.00889,0.0854,0.0279,0.0931,0.0954,0.667
ARAUS_00456,R0027_segment_binaural_44100_2.wav,silence_00001.wav,26,49.099,1.89,2.36,8.57,11.3,0.0126,0.0778,0.0143,0.0298,0.0343,0.704
ARAUS_00456,R0124_segment_binaural_44100_2.wav,silence_00001.wav,39,46.501,1.08,1.51,5.65,16.4,0.0105,0.0546,0.0252,0.0855,0.249,1.01
ARAUS_00456,R0126_segment_binaural_44100_2.wav,water_00034.wav,40,60.681,1.6,1.81,8.63,11.6,0.00706,0.0769,0.0212,0.0583,0.165,1.43
ARAUS_00465,R0119_segment_binaural_44100_1.wav,bird_00075.wav,11,51.99,1.14,1.4,10.2,12.8,0.0362,0.0949,0.0297,0.0701,0.134,1.33
ARAUS_00472,R0123_segment_binaural_44100_2.wav,construction_00033.wav,22,47.567,1.14,1.36,16.9,37.2,0.0118,0.146,0.0424,0.0959,0.919,6.04
ARAUS_00472,R0133_segment_binaural_44100_1.wav,construction_00005.wav,24,48.989,1.17,1.46,18.2,24.6,0.0089,0.102,0.0344,0.0677,0.385,2.69
ARAUS_00472,R0044_segment_binaural_44100_1.wav,wind_00030.wav,25,50.126,1.22,1.57,14.0,19.5,0.00774,0.0965,0.0295,0.0607,0.0717,0.919
ARAUS_00472,R0006_segment_binaural_44100_2.wav,silence_00002.wav,28,45.765,1.09,1.32,12.7,15.8,0.00738,0.0877,0.0303,0.0712,0.294,1.03
ARAUS_00475,R0049_segment_binaural_44100_2.wav,wind_00029.wav,16,43.126,1.4,1.61,10.8,13.9,0.0109,0.084,0.0211,0.0398,0.0773,0.977
ARAUS_00475,R0119_segment_binaural_44100_1.wav,bird_00041.wav,29,43.567,1.21,2.09,10.5,16.2,0.0407,0.173,0.0311,0.0713,0.133,1.55
ARAUS_00491,R0027_segment_binaural_44100_1.wav,wind_00036.wav,9,70.741,1.98,2.3,8.3,10.8,0.00734,0.0696,0.0153,0.0296,0.0198,0.284
ARAUS_00512,R0025_segment_binaural_44100_1.wav,construction_00002.wav,10,45.805,1.69,2.16,10.4,22.8,0.0173,0.085,0.0192,0.0575,0.145,1.48
ARAUS_00528,R0051_segment_binaural_44100_2.wav,bird_00042.wav,6,64.296,1.76,2.32,4.87,11.8,0.0531,0.202,0.0353,0.129,0.0715,0.674
ARAUS_00530,R0121_segment_binaural_44100_2.wav,bird_00045.wav,2,90.42,1.36,1.93,13.6,26.8,0.0468,0.117,0.0284,0.0726,0.686,2.38
ARAUS_00530,R0069_segment_binaural_44100_1.wav,silence_00005.wav,5,77.681,0.99,1.58,14.8,22.6,0.0093,0.104,0.0391,0.102,0.0945,0.921
ARAUS_00530,R0121_segment_binaural_44100_2.wav,silence_00005.wav,20,103.848,1.02,1.48,11.5,26.6,0.0302,0.111,0.0318,0.0749,0.736,2.4
ARAUS_00530,R0128_segment_binaural_44100_2.wav,wind_00039.wav,28,50.543,1.3,2.0,9.34,14.5,0.0118,0.091,0.0251,0.0622,0.0886,1.23
ARAUS_00530,R0119_segment_binaural_44100_2.wav,wind_00024.wav,33,57.14,1.25,1.42,13.1,17.8,0.00807,0.0967,0.0277,0.0585,0.181,1.21
ARAUS_00536,R0126_segment_binaural_44100_2.wav,bird_00078.wav,5,65.012,1.16,1.71,6.76,10.4,0.0119,0.0811,0.0231,0.0584,0.248,1.6
ARAUS_00551,R0027_segment_binaural_44100_1.wav,traffic_00026.wav,23,52.774,1.78,2.25,7.52,9.69,0.0075,0.0695,0.0158,0.0416,0.0315,0.453
ARAUS_00556,R0027_segment_binaural_44100_2.wav,silence_00001.wav,21,44.55,1.89,2.36,8.57,11.3,0.0126,0.0778,0.0143,0.0298,0.0343,0.704
ARAUS_00559,R0003_segment_binaural_44100_2.wav,silence_00004.wav,3,52.367,1.18,1.41,7.57,12.5,0.00707,0.0799,0.0233,0.0518,0.0691,0.743
ARAUS_00559,R0019_segment_binaural_44100_1.wav,bird_00031.wav,15,43.04,1.39,2.14,12.1,17.2,0.0225,0.107,0.0228,0.0518,0.175,1.06
ARAUS_00559,R0097_segment_binaural_44100_2.wav,silence_00004.wav,25,40.503,1.24,1.61,12.5,15.6,0.0107,0.106,0.0308,0.0692,0.0594,0.403
ARAUS_00560,R0008_segment_binaural_44100_2.wav,water_00013.wav,19,55.817,1.09,1.68,10.9,15.6,0.00912,0.112,0.0301,0.0547,0.0231,0.326
ARAUS_00563,R0034_segment_binaural_44100_2.wav,wind_00022.wav,6,51.279,1.54,1.95,8.37,11.4,0.00975,0.0869,0.0206,0.0952,0.0739,0.882
ARAUS_00563,R0059_segment_binaural_44100_2.wav,wind_00001.wav,22,51.056,1.56,2.85,8.55,16.3,0.0162,0.0638,0.0266,0.19,0.24,1.48
ARAUS_00563,R0032_segment_binaural_44100_2.wav,bird_00011.wav,24,49.783,1.06,1.79,12.1,21.1,0.0299,0.105,0.0323,0.0657,0.159,1.51
ARAUS_00563,R0051_segment_binaural_44100_2.wav,traffic_00025.wav,31,44.183,1.51,2.13,5.83,15.5,0.0178,0.0622,0.0173,0.0576,0.0518,0.504
ARAUS_00566,R0017_segment_binaural_44100_1.wav,water_00036.wav,9,60.881,1.53,1.79,21.3,30.8,0.0155,0.117,0.0338,0.119,0.0445,0.759
ARAUS_00566,R0027_segment_binaural_44100_1.wav,silence_00001.wav,30,53.984,1.82,2.43,7.0,8.5,0.00805,0.0679,0.0154,0.0395,0.034,0.464
ARAUS_00566,R0005_segment_binaural_44100_2.wav,bird_00010.wav,36,53.048,1.31,2.32,8.84,14.2,0.00943,0.0875,0.0299,0.151,0.109,0.996
ARAUS_00575,R0008_segment_binaural_44100_2.wav,traffic_00020.wav,25,44.544,0.956,1.3,9.47,11.8,0.00823,0.106,0.0283,0.0559,0.0249,0.258
ARAUS_00587,R0052_segment_binaural_44100_1.wav,wind_00025.wav,14,48.84,1.32,1.87,7.35,11.0,0.0102,0.067,0.0306,0.0915,0.319,1.4
ARAUS_00587,R0052_segment_binaural_44100_1.wav,construction_00005.wav,39,43.255,1.24,1.75,8.71,13.2,0.00847,0.0662,0.0308,0.0721,0.276,1.13
ARAUS_00594,R0113_segment_binaural_44100_2.wav,wind_00004.wav,41,90.256,1.51,1.65,10.8,13.5,0.00766,0.0765,0.0221,0.0455,0.0515,0.626
ARAUS_00596,R0027_segment_binaural_44100_2.wav,bird_00006.wav,35,47.625,1.89,2.33,8.75,13.9,0.0179,0.0797,0.0146,0.0327,0.0936,1.35
ARAUS_00597,R0052_segment_binaural_44100_1.wav,wind_00034.wav,5,50.136,1.87,2.38,10.2,16.5,0.00947,0.0663,0.0242,0.0693,0.255,1.28
ARAUS_00597,R0052_segment_binaural_44100_1.wav,water_00020.wav,24,51.886,1.23,1.89,7.14,10.8,0.0104,0.0603,0.0298,0.092,0.341,1.42
ARAUS_10001,R1007_segment_binaural_44100.wav,bird_10001.wav,3,51.27,1.36,2.21,6.07,9.99,0.0144,0.0705,0.0236,0.096,0.0512,0.464
ARAUS_00624,R0039_segment_binaural_44100_2.wav,silence_00004.wav,20,56.879,1.01,1.37,8.06,11.2,0.0109,0.0724,0.0246,0.0528,0.092,0.712
ARAUS_00626,R0080_segment_binaural_44100_2.wav,traffic_00006.wav,9,58.927,1.55,1.99,10.9,21.6,0.0173,0.0954,0.0248,0.19,0.0884,1.02
ARAUS_00627,R0025_segment_binaural_44100_1.wav,silence_00002.wav,12,62.215,1.9,2.52,7.06,9.71,0.0131,0.121,0.0152,0.0578,0.0511,0.297
ARAUS_00627,R0006_segment_binaural_44100_1.wav,wind_00007.wav,37,60.646,1.03,1.42,9.34,12.5,0.00956,0.0968,0.0274,0.0543,0.0882,0.783
ARAUS_00638,R0045_segment_binaural_44100_1.wav,bird_00072.wav,5,210.869,1.17,1.73,11.2,24.2,0.0246,0.166,0.0231,0.0896,0.525,2.36
ARAUS_00642,R0052_segment_binaural_44100_1.wav,construction_00033.wav,5,77.529,1.12,1.85,7.34,10.9,0.0099,0.0647,0.0323,0.0982,0.318,1.36
ARAUS_00656,R0005_segment_binaural_44100_1.wav,water_00034.wav,44,47.894,1.24,1.55,7.13,11.5,0.00697,0.0849,0.0218,0.0634,0.104,0.494
ARAUS_00661,R0027_segment_binaural_44100_1.wav,silence_00001.wav,44,57.167,1.82,2.43,7.0,8.5,0.00805,0.0679,0.0154,0.0395,0.034,0.464
ARAUS_00673,R0051_segment_binaural_44100_1.wav,wind_00023.wav,9,62.001,1.52,2.41,5.06,10.5,0.0215,0.0915,0.0145,0.0526,0.0732,1.08
ARAUS_00674,R0039_segment_binaural_44100_2.wav,silence_00004.wav,20,48.584,1.01,1.37,8.06,11.2,0.0109,0.0724,0.0246,0.0528,0.092,0.712
ARAUS_00674,R0097_segment_binaural_44100_1.wav,silence_00004.wav,26,50.647,1.21,1.51,12.6,15.7,0.01,0.0952,0.0302,0.0596,0.0608,0.518
ARAUS_00679,R0003_segment_binaural_44100_2.wav,water_00064.wav,36,67.513,1.2,1.41,7.96,12.6,0.00709,0.0814,0.0231,0.0486,0.0606,0.736
ARAUS_20004,S0035_1min_SQobold_bin_44100_1.wav,wind_20013.wav,24,64.328,1.64,1.79,6.63,8.1,0.00509,0.0616,0.0175,0.0347,0.023,0.237
ARAUS_20007,S0028_1min_SQobold_bin_44100_2.wav,water_20017.wav,23,45.047,1.02,1.67,8.81,15.9,0.0168,0.0854,0.0347,0.114,0.124,0.96
ARAUS_20011,S0045_1min_SQobold_bin_44100_2.wav,construction_20003.wav,10,50.894,1.23,1.44,20.9,28.9,0.0211,0.131,0.0388,0.111,0.163,2.42
ARAUS_20011,S0055_1min_SQobold_bin_44100_2.wav,silence_20001.wav,12,54.918,1.97,2.8,3.87,9.74,0.018,0.0445,0.0115,0.0313,0.414,1.06
ARAUS_20019,S0055_1min_SQobold_bin_44100_2.wav,water_20010.wav,20,43.808,2.05,2.55,7.05,11.8,0.0224,0.0564,0.0328,0.0901,0.101,0.485
ARAUS_20022,S0019_1min_SQobold_bin_44100_2.wav,bird_20029.wav,5,64.528,2.22,2.93,6.56,11.5,0.0238,0.0741,0.0151,0.0436,0.477,1.34
ARAUS_20022,S0035_1min_SQobold_bin_44100_2.wav,silence_20002.wav,17,64.816,1.62,1.87,6.39,8.17,0.00527,0.0671,0.022,0.0926,0.162,0.606
ARAUS_20022,S0051_1min_SQobold_bin_44100_2.wav,silence_20002.wav,26,53.216,1.22,1.76,5.74,8.64,0.0066,0.0594,0.0188,0.0351,0.0806,0.688
ARAUS_20022,S0051_1min_SQobold_bin_44100_2.wav,bird_20004.wav,43,50.23,1.32,2.1,5.98,9.09,0.0128,0.0589,0.0189,0.0356,0.0958,0.67
ARAUS_20032,S0051_1min_SQobold_bin_44100_2.wav,silence_20002.wav,24,79.899,1.22,1.76,5.74,8.64,0.0066,0.0594,0.0188,0.0351,0.0806,0.688
ARAUS_20040,S0005_1min_SQobold_bin_44100_2.wav,bird_20014.wav,2,120.81,1.49,2.61,10.5,26.0,0.049,0.123,0.0281,0.0772,0.23,1.41
ARAUS_20040,S0019_1min_SQobold_bin_44100_2.wav,wind_20016.wav,8,84.926,1.54,2.09,11.4,13.8,0.0137,0.0987,0.0263,0.0572,0.333,1.08
ARAUS_20040,S0056_1min_SQobold_bin_44100_1.wav,bird_20017.wav,29,139.052,1.45,2.1,5.59,11.7,0.0275,0.0891,0.0218,0.077,0.109,0.72
ARAUS_20040,S0035_1min_SQobold_bin_44100_2.wav,traffic_20015.wav,32,91.19,1.5,1.84,7.38,9.11,0.00614,0.0805,0.0208,0.06,0.114,0.507
ARAUS_20040,S0019_1min_SQobold_bin_44100_2.wav,bird_20001.wav,41,111.422,2.25,2.99,6.41,9.63,0.015,0.0503,0.0155,0.0442,0.485,1.34
ARAUS_20051,S0032_1min_SQobold_bin_44100_1.wav,water_20021.wav,6,44.761,1.7,2.22,9.02,10.9,0.00758,0.082,0.0197,0.0384,0.047,0.361
ARAUS_20051,S0039_1min_SQobold_bin_44100_2.wav,silence_20001.wav,9,43.636,1.37,1.77,6.17,14.4,0.00862,0.114,0.0182,0.0529,0.192,1.56
ARAUS_20051,S0028_1min_SQobold_bin_44100_1.wav,silence_20001.wav,29,39.021,0.975,1.4,6.53,9.32,0.00838,0.0886,0.0341,0.0784,0.0695,0.492
ARAUS_20052,S0035_1min_SQobold_bin_44100_1.wav,silence_20002.wav,6,59.135,1.68,1.84,6.13,7.96,0.00514,0.0601,0.016,0.0355,0.0249,0.266
ARAUS_00087,R0001_segment_binaural_44100_1.wav,bird_00001.wav,40,44.042,1.81,1.99,15.0,22.9,0.0156,0.104,0.0234,0.0675,0.103,1.66
ARAUS_00295,R0096_segment_binaural_44100_2.wav,bird_00027.wav,19,39.425,1.56,1.95,20.0,27.5,0.0195,0.117,0.0295,0.0644,0.24,1.87
ARAUS_00295,R0010_segment_binaural_44100_2.wav,wind_00024.wav,22,35.351,1.3,1.76,22.4,34.4,0.0217,0.118,0.0326,0.0728,0.347,1.97
ARAUS_00295,R0090_segment_binaural_44100_1.wav,bird_00027.wav,31,40.423,1.41,2.49,21.6,39.3,0.0252,0.0894,0.0341,0.097,0.349,3.29
ARAUS_00424,R0099_segment_binaural_44100_2.wav,traffic_00002.wav,34,64.311,1.33,1.71,20.3,27.9,0.0101,0.107,0.0356,0.0675,0.0529,0.66
ARAUS_00475,R0058_segment_binaural_44100_1.wav,wind_00033.wav,35,44.26,2.36,2.64,19.1,23.4,0.0161,0.133,0.0182,0.0695,0.19,0.816
ARAUS_00679,R0112_segment_binaural_44100_2.wav,silence_00004.wav,3,88.283,1.26,1.7,10.6,17.9,0.0271,0.0724,0.0254,0.0658,0.25,1.41
ARAUS_00083,R0132_segment_binaural_44100_2.wav,wind_00032.wav,25,118.487,1.82,2.43,11.1,16.9,0.0137,0.113,0.0202,0.0559,0.06,0.545
ARAUS_00089,R0013_segment_binaural_44100_1.wav,wind_00008.wav,28,68.712,1.1,1.39,17.9,23.9,0.0119,0.112,0.0363,0.0722,0.0874,0.698
ARAUS_00089,R0127_segment_binaural_44100_2.wav,construction_00011.wav,44,58.665,1.4,2.11,11.3,17.4,0.0111,0.0969,0.0287,0.0799,0.0738,0.534
ARAUS_00095,R0130_segment_binaural_44100_1.wav,silence_00005.wav,35,55.069,1.15,1.64,11.2,24.3,0.0131,0.0827,0.0313,0.138,0.156,1.51
