Savg_r,Smax_r,Navg_r,Nmax_r,Favg_r,Fmax_r,Ravg_r,Rmax_r,Tavg_r,Tmax_r
1.21,1.6,23.1,31.4,0.0121,0.122,0.0409,0.0873,0.0907,0.942
1.3,1.59,18.9,33.7,0.0171,0.12,0.0358,0.113,0.0757,0.688
1.25,1.69,13.5,24.0,0.0353,0.106,0.0252,0.0493,0.427,1.41
1.35,2.42,17.4,41.5,0.0299,0.103,0.0443,0.202,0.342,2.13
1.87,2.81,22.7,37.5,0.0449,0.111,0.033,0.0931,0.533,2.08
1.67,1.86,18.6,23.4,0.0143,0.129,0.0257,0.0489,0.327,1.5
1.9,2.6,15.1,23.2,0.0171,0.0968,0.0224,0.0503,0.24,1.29
1.17,1.58,14.2,19.0,0.0107,0.109,0.0326,0.0637,0.144,0.914
1.25,1.54,16.6,22.7,0.0122,0.115,0.0298,0.0642,0.204,0.968
1.28,1.85,19.1,37.2,0.0211,0.119,0.0441,0.208,0.364,2.04
1.56,1.82,28.3,44.7,0.0327,0.109,0.0362,0.104,0.548,3.6
1.32,1.61,21.7,28.2,0.012,0.121,0.0371,0.0751,0.125,0.931
1.18,1.54,25.0,42.9,0.0465,0.183,0.0449,0.116,0.697,4.09
1.2,1.47,18.9,31.7,0.0293,0.138,0.0366,0.0855,0.198,1.68
1.37,1.97,30.9,49.8,0.0328,0.11,0.0378,0.122,1.37,3.9
1.33,1.54,29.6,41.1,0.0164,0.147,0.041,0.0953,0.175,1.25
1.39,1.93,15.4,22.1,0.0245,0.11,0.0285,0.0583,0.184,1.74
1.43,2.1,28.5,37.7,0.0156,0.162,0.0765,0.162,0.375,2.64
1.44,2.65,21.8,36.6,0.0576,0.176,0.0357,0.0907,0.38,3.29
1.12,2.0,12.1,20.5,0.0454,0.241,0.0324,0.0709,0.153,1.0
1.68,2.11,29.0,42.2,0.0315,0.114,0.0338,0.0826,0.359,1.7
1.68,2.1,22.1,37.3,0.013,0.1,0.0394,0.208,0.203,1.77
1.4,1.67,21.4,32.0,0.0177,0.11,0.0381,0.0934,0.13,2.99
1.33,1.76,14.1,19.9,0.0207,0.0958,0.027,0.0591,0.198,1.24
1.68,1.96,35.6,42.3,0.0129,0.171,0.0364,0.0706,0.163,1.52
1.29,1.91,24.1,38.2,0.0461,0.186,0.0423,0.128,0.272,1.5
1.62,1.78,24.5,30.8,0.0136,0.12,0.0342,0.0722,0.274,1.14
1.31,1.92,12.3,18.0,0.0184,0.0888,0.0264,0.053,0.131,1.34
1.26,1.7,23.0,32.7,0.0113,0.111,0.0372,0.09,0.434,2.14
1.58,1.9,18.0,21.3,0.0125,0.105,0.0274,0.0628,0.109,0.685
1.45,1.71,27.4,40.0,0.0185,0.123,0.0359,0.0825,0.54,2.33
1.19,1.6,19.6,33.5,0.0299,0.0993,0.0362,0.0846,0.784,2.42
1.76,2.3,18.4,27.4,0.0153,0.11,0.0256,0.0611,0.121,1.53
1.19,1.56,8.36,15.3,0.0343,0.109,0.0225,0.0569,0.346,1.61
1.39,1.7,24.8,43.5,0.055,0.168,0.0317,0.0634,0.935,4.09
1.37,1.97,30.9,49.8,0.0328,0.11,0.0378,0.122,1.37,3.9
1.37,1.97,30.9,49.8,0.0328,0.11,0.0378,0.122,1.37,3.9
1.37,1.97,30.9,49.8,0.0328,0.11,0.0378,0.122,1.37,3.9
1.77,2.04,16.8,25.3,0.019,0.0756,0.0204,0.0604,0.76,3.33
1.22,1.68,20.3,33.6,0.0423,0.102,0.0359,0.0834,0.775,2.42
1.52,1.89,24.5,36.7,0.0221,0.18,0.0359,0.0943,0.459,2.92
1.54,2.1,19.2,30.1,0.0133,0.104,0.0311,0.0807,0.13,1.23
1.71,1.92,37.9,46.9,0.0134,0.159,0.0371,0.0694,0.0903,0.868
1.43,1.79,19.8,26.2,0.0126,0.126,0.0318,0.0621,0.072,0.911
1.84,3.0,15.0,29.4,0.0317,0.0876,0.0352,0.291,0.0824,2.16
1.65,2.41,23.9,34.6,0.0322,0.121,0.0366,0.0838,0.391,1.54
1.45,2.1,16.5,30.8,0.0222,0.104,0.0283,0.0587,0.0897,0.666
1.45,2.1,16.5,30.8,0.0222,0.104,0.0283,0.0587,0.0897,0.666
1.25,1.61,21.9,31.0,0.016,0.165,0.0361,0.0772,0.15,1.79
1.28,1.87,27.9,45.4,0.0293,0.106,0.0507,0.161,0.7,3.03
1.37,1.97,30.9,49.8,0.0328,0.11,0.0378,0.122,1.37,3.9
1.37,1.97,30.9,49.8,0.0328,0.11,0.0378,0.122,1.37,3.9
1.31,1.98,31.6,62.5,0.0425,0.121,0.0408,0.108,0.717,3.88
1.32,1.57,23.0,40.8,0.0159,0.135,0.0408,0.169,0.211,1.89
1.36,1.98,21.2,27.8,0.0131,0.122,0.0331,0.0649,0.259,1.32
1.18,1.48,15.5,34.2,0.0276,0.124,0.038,0.19,0.288,2.58
1.37,1.97,30.9,49.8,0.0328,0.11,0.0378,0.122,1.37,3.9
1.2,2.34,12.2,20.4,0.0183,0.0668,0.0381,0.17,0.454,2.72
1.37,1.97,30.9,49.8,0.0328,0.11,0.0378,0.122,1.37,3.9
1.26,1.36,27.2,32.5,0.0189,0.132,0.0391,0.0798,0.254,2.04
1.77,1.96,36.3,46.1,0.0119,0.153,0.0342,0.0776,0.0441,0.913
1.26,1.69,10.9,19.2,0.08,0.148,0.0267,0.0532,0.29,1.41
2.05,2.73,26.7,38.6,0.0511,0.182,0.0284,0.0709,0.909,4.22
1.37,1.97,30.9,49.8,0.0328,0.11,0.0378,0.122,1.37,3.9
1.4,1.78,21.9,29.8,0.015,0.122,0.0338,0.0658,0.139,1.31
1.3,1.59,21.0,28.6,0.0131,0.116,0.0362,0.079,0.21,1.43
1.41,1.89,29.4,43.2,0.0119,0.127,0.0371,0.0719,0.0858,0.852
1.4,1.7,25.7,46.2,0.0194,0.156,0.0405,0.099,0.188,2.31
1.37,1.77,32.2,60.7,0.0184,0.185,0.0481,0.186,0.188,1.52
1.14,1.48,22.1,32.3,0.0675,0.155,0.0426,0.117,0.817,2.94
1.03,1.63,11.7,48.5,0.0135,0.0803,0.0396,0.179,0.444,3.22
1.62,1.83,16.1,26.8,0.0219,0.109,0.0267,0.0571,0.147,1.49
1.37,1.97,30.9,49.8,0.0328,0.11,0.0378,0.122,1.37,3.9
1.72,2.15,9.74,16.1,0.025,0.115,0.0178,0.037,0.237,2.03
1.19,1.57,22.1,37.3,0.0454,0.16,0.0403,0.127,0.734,3.11
1.89,2.13,23.3,31.8,0.0106,0.101,0.0304,0.06,0.0827,0.73
1.78,2.05,38.5,52.9,0.0232,0.117,0.0393,0.0822,0.369,2.94
1.64,1.75,18.7,25.6,0.0092,0.113,0.0274,0.0653,0.0453,0.327
1.43,1.97,24.6,33.6,0.0127,0.137,0.0325,0.065,0.163,1.98
1.67,2.08,9.95,14.4,0.014,0.0742,0.0194,0.0441,0.137,0.985
1.29,1.5,31.7,46.6,0.0174,0.119,0.0416,0.102,0.44,3.29
1.37,1.97,30.9,49.8,0.0328,0.11,0.0378,0.122,1.37,3.9
1.17,1.66,7.21,13.4,0.0231,0.0799,0.0248,0.0929,0.249,1.12
1.69,2.22,19.3,32.1,0.021,0.131,0.0257,0.0913,0.394,3.07
1.31,1.68,29.5,56.0,0.0186,0.131,0.0403,0.0874,0.721,2.97
1.09,1.45,11.9,17.4,0.01,0.105,0.0337,0.0667,0.136,1.41
1.68,2.2,25.8,33.2,0.0127,0.135,0.0302,0.0601,0.147,1.96
1.19,1.98,15.9,24.1,0.0207,0.0787,0.0288,0.0839,0.538,1.83
1.26,1.54,30.1,45.6,0.0305,0.169,0.044,0.0957,0.657,4.12
1.61,2.01,30.0,52.1,0.0164,0.122,0.0334,0.0809,0.249,2.93
2.06,2.99,25.1,43.1,0.0465,0.134,0.0281,0.0667,0.558,2.37
1.37,1.88,25.3,37.2,0.0347,0.135,0.0369,0.0693,0.159,1.22
1.63,1.83,19.9,28.8,0.0132,0.129,0.0297,0.0826,0.241,1.12
1.34,1.59,27.9,41.2,0.0326,0.173,0.0413,0.0921,0.569,3.88
1.41,2.22,19.6,32.7,0.029,0.124,0.0285,0.0731,0.404,1.35
1.32,1.6,25.4,32.3,0.033,0.158,0.0388,0.0898,0.251,1.77
1.19,1.48,26.8,40.6,0.034,0.187,0.0452,0.101,0.584,3.97
1.44,1.73,30.1,46.3,0.24,0.331,0.0413,0.083,0.269,1.58
1.99,2.33,30.8,50.9,0.0212,0.121,0.0414,0.114,0.104,0.861
1.37,1.97,30.9,49.8,0.0328,0.11,0.0378,0.122,1.37,3.9
1.42,1.93,15.2,24.0,0.0264,0.0962,0.0272,0.064,0.393,2.04
1.29,1.66,20.4,29.2,0.0233,0.121,0.0346,0.0754,0.158,1.89
1.6,2.13,24.0,33.2,0.0119,0.129,0.0313,0.0648,0.243,2.37
1.33,1.6,35.2,53.0,0.0671,0.159,0.0671,0.235,0.311,2.7
1.43,2.36,22.5,34.4,0.0171,0.126,0.0372,0.144,0.248,2.34
1.65,2.04,18.5,49.3,0.0117,0.0849,0.0346,0.261,0.449,3.05
1.29,1.71,22.5,29.8,0.0133,0.126,0.0401,0.139,0.266,1.23
1.31,1.89,25.1,36.7,0.0188,0.12,0.0382,0.1,0.424,2.09
1.39,1.6,25.6,50.9,0.285,0.36,0.0495,0.197,0.331,1.88
1.31,1.61,16.5,27.0,0.0902,0.134,0.0374,0.0986,0.207,1.4
1.06,1.31,34.1,58.4,0.0457,0.149,0.0598,0.217,0.502,4.69
1.12,1.31,24.4,30.7,0.0212,0.139,0.0454,0.104,0.192,1.74
1.55,1.73,19.6,25.4,0.0177,0.117,0.0291,0.0653,0.24,1.87
1.28,1.61,22.8,35.2,0.0215,0.167,0.0384,0.102,0.508,3.04
1.24,1.94,19.4,46.2,0.032,0.127,0.0344,0.1,0.963,6.52
1.34,1.82,25.4,50.5,0.0716,0.176,0.0623,0.135,0.618,2.87
1.45,1.96,38.6,74.3,0.0354,0.234,0.0488,0.122,0.0567,0.657
1.81,2.09,27.9,41.9,0.0161,0.126,0.0316,0.104,0.197,2.02
1.44,1.89,18.3,34.4,0.0218,0.115,0.0296,0.0597,0.297,1.85
1.18,1.6,38.9,73.3,0.0362,0.192,0.0582,0.291,0.274,1.69
1.42,1.81,21.6,40.8,0.0187,0.122,0.0432,0.149,0.284,2.15
1.37,1.59,29.1,39.4,0.0136,0.125,0.0645,0.378,0.579,2.83
1.5,1.76,23.3,32.1,0.0114,0.125,0.0354,0.0853,0.0935,0.786
1.84,2.1,25.7,29.9,0.0121,0.136,0.0312,0.0661,0.165,1.28
1.28,1.9,27.7,37.6,0.0124,0.135,0.0459,0.16,0.341,2.19
1.35,1.73,23.9,33.2,0.011,0.124,0.0334,0.0667,0.38,1.39
1.82,2.04,22.6,35.3,0.0253,0.107,0.0289,0.0773,0.247,1.53
1.53,1.95,24.4,38.9,0.0151,0.131,0.0356,0.088,0.27,1.28
1.27,1.88,24.3,35.0,0.0252,0.186,0.0415,0.115,0.519,2.52
1.7,2.02,27.3,40.3,0.0203,0.124,0.0362,0.0903,0.127,1.75
1.25,1.67,23.8,34.4,0.0211,0.116,0.0383,0.101,0.26,2.27
1.68,2.77,28.2,47.8,0.0368,0.15,0.0368,0.107,0.64,2.99
1.23,1.67,20.6,29.2,0.0176,0.121,0.0397,0.139,0.365,1.41
1.28,1.85,21.3,36.3,0.0298,0.142,0.0349,0.0826,0.21,1.58
1.3,1.51,32.9,45.9,0.0207,0.129,0.0939,0.179,0.693,3.3
1.23,1.39,34.3,52.1,0.0262,0.204,0.0493,0.095,0.382,3.42
1.32,1.47,28.8,38.6,0.0189,0.138,0.0427,0.0737,0.401,1.96
1.86,2.21,20.6,27.6,0.019,0.105,0.0276,0.0571,0.0309,0.278
1.37,1.97,30.9,49.8,0.0328,0.11,0.0378,0.122,1.37,3.9
1.57,1.95,18.2,30.4,0.0216,0.103,0.0293,0.0695,0.237,1.64
1.22,1.55,20.8,28.8,0.0349,0.13,0.0537,0.122,0.0603,0.407
1.52,1.71,26.6,36.9,0.0164,0.11,0.0321,0.0634,0.0844,1.06
1.32,1.64,23.9,36.4,0.02,0.165,0.0369,0.0996,0.484,2.97
1.5,1.78,27.2,38.1,0.0114,0.0815,0.0382,0.0976,0.392,2.47
1.63,2.42,28.0,42.5,0.0389,0.191,0.0405,0.102,0.66,4.06
1.52,1.71,20.4,26.9,0.0163,0.117,0.0298,0.0604,0.242,1.78
1.94,2.55,31.8,44.8,0.0161,0.136,0.0262,0.0679,0.208,1.78
1.39,1.65,27.2,37.5,0.0815,0.2,0.0395,0.0871,0.245,1.69
1.36,1.58,15.7,25.2,0.021,0.123,0.0366,0.128,0.0686,0.915
1.35,1.65,28.8,54.0,0.0354,0.164,0.0423,0.16,0.628,3.85
1.71,2.26,30.7,45.9,0.0332,0.131,0.0376,0.229,0.507,4.05
1.32,1.69,33.6,66.8,0.0173,0.141,0.0427,0.0908,0.798,3.73
1.4,1.56,28.2,32.9,0.0123,0.134,0.0414,0.107,0.0979,0.906
2.0,2.53,22.2,51.3,0.0117,0.0869,0.0325,0.258,0.308,2.9
1.24,1.66,25.0,42.6,0.0648,0.182,0.0431,0.116,0.669,3.88
1.05,1.74,21.7,40.6,0.0428,0.165,0.0483,0.104,0.0906,0.991
1.1,1.61,24.9,41.8,0.0251,0.124,0.0474,0.101,0.123,1.16
1.4,1.63,23.8,36.7,0.0114,0.0935,0.0402,0.0915,0.211,2.04
1.3,1.49,29.7,52.3,0.205,0.321,0.0497,0.158,0.158,1.01
1.28,1.99,20.4,32.2,0.0258,0.138,0.0357,0.0736,0.269,1.62
1.38,1.75,19.8,28.6,0.0179,0.119,0.0336,0.0888,0.11,1.67
1.19,1.75,19.5,41.5,0.127,0.275,0.0455,0.157,0.346,2.17
1.18,1.41,21.6,37.1,0.02,0.122,0.0421,0.0954,0.175,1.69
2.05,2.97,14.0,23.6,0.0375,0.117,0.0223,0.13,0.467,1.79
1.26,1.77,34.7,56.5,0.0326,0.18,0.0517,0.135,0.417,2.62
1.6,2.23,25.2,33.2,0.0116,0.133,0.0349,0.0762,0.412,2.02
1.26,1.7,23.0,32.7,0.0113,0.111,0.0372,0.09,0.434,2.14
1.48,1.7,37.3,51.1,0.0222,0.147,0.0409,0.0981,0.482,3.14
1.25,1.61,22.9,37.2,0.0204,0.173,0.0381,0.0986,0.513,2.93
1.15,1.4,17.2,21.6,0.0104,0.107,0.0377,0.0767,0.0594,0.786
1.27,1.69,27.8,35.5,0.0177,0.159,0.0444,0.158,0.905,2.6
1.15,1.82,21.0,62.9,0.0124,0.117,0.0309,0.0987,0.932,3.29
1.55,2.12,21.1,51.1,0.0214,0.109,0.0382,0.115,0.0461,0.434
1.53,2.05,17.5,28.0,0.0121,0.125,0.0303,0.0685,0.126,0.969
1.32,1.74,10.3,19.0,0.0453,0.0946,0.0231,0.08,0.362,2.08
1.32,2.12,31.6,42.4,0.0138,0.143,0.0399,0.0878,0.66,2.92
1.38,1.82,14.6,25.6,0.0188,0.119,0.0282,0.0807,0.337,2.49
1.36,2.01,18.2,29.7,0.00987,0.112,0.0298,0.0631,0.245,3.19
1.69,2.49,8.32,13.2,0.0231,0.0701,0.0162,0.0367,0.0862,0.669
1.48,2.19,10.1,15.3,0.0324,0.0965,0.0316,0.108,0.0237,0.278
1.54,1.78,13.8,19.3,0.00982,0.113,0.024,0.0471,0.0479,0.603
1.49,3.7,8.45,17.0,0.0116,0.0723,0.0221,0.0471,0.274,1.66
2.1,2.67,5.34,10.3,0.016,0.0679,0.0117,0.0469,0.0695,1.06
1.24,1.44,16.2,19.5,0.0109,0.111,0.0313,0.0731,0.18,1.56
1.29,1.65,16.3,22.9,0.00889,0.101,0.0346,0.0824,0.0754,0.844
1.25,1.66,9.74,41.5,0.0752,0.172,0.0257,0.109,0.147,0.69
1.42,1.87,23.9,47.2,0.0852,0.131,0.0381,0.162,0.232,1.35
1.12,1.53,14.6,21.4,0.0117,0.0948,0.0319,0.0747,0.238,1.12
1.62,2.22,4.13,10.6,0.028,0.109,0.0137,0.112,0.0709,0.715
1.37,2.61,10.4,18.3,0.0428,0.103,0.0261,0.0632,0.273,1.87
1.62,2.14,14.5,26.7,0.0372,0.1,0.0457,0.569,0.381,1.46
1.23,1.78,14.8,21.0,0.0183,0.108,0.0318,0.0634,0.145,0.862
1.28,1.65,14.8,21.3,0.00805,0.0994,0.0274,0.0584,0.163,1.39
1.3,1.57,11.0,17.3,0.0227,0.0903,0.0263,0.0593,0.145,1.39
1.32,1.66,30.7,51.5,0.0155,0.17,0.0421,0.135,0.216,1.96
1.34,2.68,12.2,25.4,0.0148,0.0793,0.0289,0.0625,0.287,1.92
1.65,1.93,21.0,28.6,0.0133,0.103,0.0265,0.0578,0.122,1.45
1.31,1.72,22.0,41.2,0.02,0.112,0.0382,0.117,0.333,2.84
1.05,1.67,6.07,11.9,0.00814,0.0791,0.0258,0.0735,0.0403,0.544
1.39,2.01,16.2,27.1,0.0127,0.111,0.0306,0.126,0.41,3.1
1.3,1.71,17.7,26.4,0.0314,0.0979,0.0346,0.123,0.394,1.81
1.64,1.92,25.0,36.1,0.0326,0.13,0.0343,0.116,0.28,1.66
1.43,1.99,23.4,32.4,0.0125,0.134,0.0319,0.058,0.173,2.01
1.28,1.63,18.1,26.6,0.0171,0.118,0.0308,0.0581,0.164,1.27
1.64,2.04,33.2,46.7,0.0184,0.142,0.04,0.0946,0.238,1.68
1.62,2.07,17.9,23.5,0.0178,0.101,0.025,0.053,0.173,1.31
1.11,1.67,6.61,13.3,0.0201,0.0795,0.0265,0.105,0.169,1.12
1.24,1.55,24.0,34.4,0.0125,0.133,0.038,0.0997,0.419,4.7
1.17,1.54,21.6,29.5,0.0251,0.127,0.0424,0.0955,0.706,2.82
1.47,1.75,10.6,16.6,0.00832,0.085,0.0214,0.0562,0.246,1.36
1.89,2.73,17.2,29.7,0.0332,0.0911,0.04,0.461,0.176,1.76
1.56,2.05,18.0,29.5,0.00913,0.101,0.0275,0.0529,0.266,3.15
1.38,1.62,22.3,29.4,0.0128,0.136,0.0365,0.0739,0.0924,1.45
1.24,1.64,14.4,26.1,0.0326,0.138,0.0356,0.0894,0.262,1.52
1.39,2.06,18.2,31.0,0.0715,0.153,0.033,0.0924,0.277,2.34
1.19,1.76,11.6,24.3,0.0272,0.145,0.0306,0.138,0.226,1.92
1.23,1.54,31.9,58.2,0.0311,0.184,0.0516,0.231,0.127,1.28
1.52,1.7,17.8,24.5,0.0184,0.113,0.0296,0.0769,0.0888,1.24
1.38,3.37,27.0,56.9,0.0714,0.287,0.0435,0.12,0.717,3.95
1.36,1.98,10.7,21.3,0.0259,0.084,0.0249,0.0645,0.19,1.67
1.24,2.08,23.1,57.9,0.0443,0.247,0.0391,0.156,0.772,4.78
1.08,1.51,5.65,16.4,0.0105,0.0546,0.0252,0.0855,0.249,1.01
1.5,1.96,27.3,53.1,0.0265,0.145,0.0341,0.0718,0.456,3.1
1.49,2.04,17.2,22.9,0.0258,0.128,0.0267,0.0847,0.447,1.33
1.28,1.53,22.3,33.2,0.0118,0.123,0.0375,0.0883,0.162,1.33
1.34,1.71,31.6,75.4,0.019,0.172,0.0436,0.11,0.26,1.93
1.23,1.79,15.0,19.3,0.0309,0.11,0.0303,0.0613,0.15,0.797
1.37,1.97,30.9,49.8,0.0328,0.11,0.0378,0.122,1.37,3.9
1.17,1.47,38.2,54.1,0.0226,0.175,0.0535,0.114,0.0568,0.771
1.17,1.44,19.2,26.5,0.0128,0.122,0.0353,0.0939,0.106,0.803
1.53,1.91,24.2,47.4,0.021,0.127,0.0363,0.148,0.163,1.21
1.31,1.52,17.6,36.3,0.0127,0.142,0.0327,0.0717,0.148,1.69
1.27,1.7,20.8,35.1,0.0269,0.129,0.0428,0.147,0.219,1.49
1.37,1.97,30.9,49.8,0.0328,0.11,0.0378,0.122,1.37,3.9
1.25,1.55,16.2,26.1,0.0317,0.098,0.037,0.124,0.234,1.79
1.14,1.4,15.7,20.9,0.014,0.113,0.0335,0.0794,0.371,2.44
1.52,1.78,15.5,23.9,0.0217,0.104,0.0275,0.0586,0.104,1.04
1.3,1.67,19.5,34.1,0.0282,0.105,0.0338,0.0806,0.229,1.84
1.55,2.06,18.3,24.1,0.0118,0.106,0.0296,0.0554,0.13,0.965
1.71,2.43,21.8,32.5,0.0203,0.114,0.0291,0.064,0.306,1.8
1.36,1.62,31.2,41.8,0.0191,0.124,0.0387,0.0924,0.415,2.24
1.14,1.43,13.8,18.0,0.0102,0.108,0.0303,0.0636,0.217,1.38
1.31,1.86,12.0,18.8,0.0314,0.0882,0.0256,0.0608,0.201,1.36
1.3,1.45,23.1,29.2,0.0139,0.141,0.0372,0.082,0.128,1.23
1.44,1.77,31.5,46.9,0.019,0.149,0.0472,0.185,0.265,2.35
1.09,1.57,13.5,23.6,0.0198,0.121,0.0253,0.0746,0.75,2.27
1.18,1.41,28.0,39.3,0.0152,0.138,0.0537,0.137,0.122,1.39
1.35,1.83,17.9,27.7,0.0269,0.125,0.0305,0.0628,0.157,1.36
1.47,1.69,26.0,32.1,0.0121,0.122,0.0353,0.0779,0.264,1.1
1.25,1.54,17.4,33.1,0.0344,0.114,0.0368,0.106,0.389,1.81
1.37,1.92,18.6,24.4,0.0138,0.115,0.0329,0.0638,0.284,2.36
1.35,2.01,18.6,29.8,0.0426,0.166,0.0314,0.11,0.781,2.64
1.41,1.68,28.2,37.0,0.011,0.14,0.0347,0.0732,0.293,1.9
1.27,1.9,17.7,35.1,0.0282,0.123,0.0357,0.0796,0.29,3.37
1.27,1.88,23.8,35.0,0.0265,0.183,0.0424,0.138,0.279,1.42
1.26,1.7,23.0,32.7,0.0113,0.111,0.0372,0.09,0.434,2.14
1.17,1.54,22.6,55.6,0.0677,0.139,0.0852,0.2,0.253,2.9
1.3,1.85,20.7,34.0,0.014,0.129,0.0331,0.115,0.328,1.94
1.44,2.32,22.2,36.7,0.0854,0.348,0.0449,0.208,0.332,2.33
1.29,1.66,16.7,24.4,0.0099,0.108,0.0301,0.0657,0.0696,0.404
1.52,1.9,19.1,30.9,0.013,0.111,0.0326,0.054,0.152,1.15
1.43,2.45,27.8,49.0,0.0357,0.108,0.0368,0.0911,0.726,4.7
1.39,1.62,26.0,36.0,0.0118,0.129,0.0356,0.0922,0.395,4.58
1.17,1.58,22.7,34.7,0.0201,0.166,0.0405,0.105,0.5,3.08
1.44,2.12,30.6,50.3,0.0203,0.166,0.0377,0.0845,0.285,2.61
1.37,1.97,14.3,25.9,0.0141,0.113,0.0263,0.0779,0.293,2.48
1.34,2.02,17.7,28.9,0.00964,0.109,0.0299,0.0627,0.265,3.26
1.35,1.89,14.3,26.6,0.0169,0.0999,0.0299,0.136,0.225,1.66
1.23,1.44,31.6,49.2,0.0136,0.125,0.0439,0.0872,0.0825,0.969
1.23,1.67,20.6,29.2,0.0176,0.121,0.0397,0.139,0.365,1.41
1.2,1.57,20.2,41.0,0.0145,0.151,0.0362,0.0745,0.773,5.84
1.73,2.39,23.5,35.3,0.0427,0.123,0.0335,0.448,0.708,4.26
1.39,1.81,19.4,32.1,0.0555,0.177,0.0376,0.431,0.891,4.4
1.21,1.49,23.6,33.8,0.0149,0.146,0.0428,0.0917,0.297,2.32
1.79,1.99,25.4,34.5,0.0109,0.0961,0.0336,0.0695,0.0265,0.272
1.21,1.74,18.9,45.2,0.00961,0.0842,0.0349,0.103,0.913,6.52
1.74,1.88,24.3,31.2,0.0115,0.133,0.0281,0.055,0.164,0.996
1.56,1.9,19.1,25.1,0.014,0.125,0.0284,0.0598,0.125,0.857
1.22,1.63,22.6,35.8,0.0486,0.186,0.0397,0.106,0.546,2.89
1.14,1.58,21.4,34.1,0.0217,0.164,0.0422,0.107,0.573,3.18
1.35,1.97,15.8,28.7,0.0142,0.11,0.0356,0.0772,0.202,1.25
1.56,2.22,29.8,59.2,0.0191,0.133,0.0352,0.0726,0.198,1.74
1.43,2.12,18.4,35.5,0.0161,0.103,0.0295,0.0661,0.112,0.75
1.31,1.56,14.6,22.4,0.0128,0.117,0.0304,0.0838,0.142,1.86
1.31,1.91,12.5,26.4,0.00846,0.0569,0.037,0.163,0.395,2.35
1.25,1.43,27.2,45.0,0.14,0.256,0.0483,0.134,0.154,1.06
1.15,1.56,8.94,14.9,0.0212,0.0863,0.0295,0.0632,0.0916,0.467
1.46,2.72,25.3,40.3,0.0217,0.143,0.0473,0.293,0.315,2.26
1.36,1.57,31.1,39.0,0.0187,0.123,0.0376,0.0928,0.426,2.25
2.05,2.64,31.6,42.5,0.016,0.153,0.0349,0.0882,0.294,2.0
1.15,1.46,9.86,15.9,0.00922,0.0847,0.0355,0.156,0.229,1.57
1.29,1.65,20.7,27.9,0.0109,0.118,0.0344,0.0763,0.145,1.86
1.39,1.82,20.5,32.8,0.024,0.121,0.0337,0.0818,0.113,1.62
1.22,1.5,18.6,34.0,0.0231,0.106,0.035,0.0885,0.222,1.88
1.72,2.03,24.2,32.7,0.0117,0.151,0.0304,0.0654,0.0247,0.26
1.75,2.55,27.8,41.5,0.0174,0.153,0.0353,0.102,0.481,2.13
1.51,1.87,30.6,49.0,0.0184,0.136,0.0397,0.0796,0.234,1.6
1.35,1.52,17.8,22.2,0.0125,0.114,0.0311,0.0688,0.306,2.27
1.48,2.01,33.7,69.3,0.0316,0.152,0.0382,0.0755,0.696,4.62
1.62,2.12,32.1,46.3,0.0284,0.146,0.0398,0.117,0.217,2.11
2.42,2.82,29.9,56.6,0.0594,0.109,0.0428,0.144,0.25,2.64
1.98,2.96,33.9,49.5,0.0364,0.209,0.0416,0.0934,0.638,3.94
1.4,1.86,25.2,45.1,0.0204,0.136,0.0341,0.0934,0.375,2.33
1.66,2.28,29.9,51.1,0.0392,0.192,0.0459,0.242,0.364,3.01
1.53,1.98,25.6,34.3,0.0138,0.151,0.0338,0.068,0.137,1.78
1.37,1.97,30.9,49.8,0.0328,0.11,0.0378,0.122,1.37,3.9
1.65,1.84,27.1,38.3,0.0128,0.124,0.036,0.0768,0.365,2.82
1.35,1.75,18.2,34.5,0.0236,0.106,0.031,0.0614,0.152,1.43
1.59,1.76,23.8,36.9,0.235,0.341,0.0329,0.0799,0.262,1.74
1.32,1.59,21.4,27.0,0.0136,0.126,0.0341,0.0664,0.139,1.29
1.36,1.79,16.5,24.5,0.0476,0.117,0.0331,0.084,0.332,1.9
1.72,2.41,22.2,28.0,0.0135,0.12,0.0315,0.0619,0.203,1.26
1.3,1.96,20.2,36.8,0.0226,0.119,0.0335,0.0677,0.255,1.99
1.34,1.53,42.8,59.2,0.018,0.174,0.0621,0.161,0.152,1.28
1.44,1.98,38.4,76.8,0.0318,0.172,0.042,0.0973,0.622,5.31
1.42,2.31,24.7,37.1,0.0182,0.105,0.0356,0.0786,0.455,2.44
1.18,2.54,23.1,49.2,0.0653,0.165,0.055,0.197,0.151,0.95
1.23,1.56,26.1,44.3,0.0251,0.149,0.0424,0.0936,0.109,0.912
1.24,1.92,21.0,32.9,0.0161,0.124,0.0375,0.077,0.0713,0.628
1.53,1.9,14.9,18.0,0.0119,0.095,0.0513,0.1,0.252,1.49
1.24,1.47,31.6,56.8,0.0256,0.235,0.0414,0.106,0.281,1.69
1.24,1.83,11.9,23.7,0.0586,0.162,0.0236,0.0882,0.376,2.11
1.21,1.72,22.9,45.4,0.0149,0.123,0.0379,0.0927,0.268,1.58
1.31,1.55,15.9,29.2,0.0118,0.112,0.0291,0.0887,0.211,1.33
1.55,2.05,20.5,41.1,0.05,0.164,0.0332,0.101,0.0817,1.08
1.56,2.12,24.4,33.8,0.0206,0.138,0.0426,0.268,0.576,3.29
1.52,1.78,22.1,30.9,0.021,0.124,0.0385,0.0861,0.0471,0.331
