Savg_r,Smax_r,Navg_r,Nmax_r,Favg_r,Fmax_r,Ravg_r,Rmax_r,Tavg_r,Tmax_r
1.22,1.45,9.65,15.6,0.00894,0.0835,0.0226,0.0549,0.295,1.49
1.18,1.99,7.23,15.3,0.0193,0.0541,0.0326,0.0922,0.42,2.11
1.26,1.71,9.88,15.6,0.0288,0.0832,0.0218,0.0643,0.318,1.48
1.07,1.88,6.54,10.7,0.0114,0.0541,0.0337,0.0964,0.387,1.47
1.5,1.75,14.4,18.2,0.0122,0.105,0.0318,0.0777,0.0663,0.985
1.19,1.57,8.84,13.0,0.0157,0.0817,0.0223,0.0467,0.12,1.15
1.87,2.76,16.1,24.3,0.0292,0.0738,0.0201,0.0683,0.325,1.62
1.62,2.22,4.13,10.6,0.028,0.109,0.0137,0.112,0.0709,0.715
1.12,1.55,6.8,11.3,0.00715,0.0861,0.0224,0.0696,0.112,0.537
1.56,1.91,17.0,32.7,0.0195,0.0992,0.0283,0.0668,0.104,1.21
1.19,1.57,9.19,13.5,0.00902,0.0728,0.0243,0.057,0.0661,0.64
1.13,1.6,9.55,16.1,0.00883,0.0724,0.026,0.0849,0.0706,0.531
1.14,2.28,6.79,13.6,0.0222,0.0707,0.024,0.0512,0.108,1.06
1.4,1.7,16.7,24.7,0.0197,0.146,0.0319,0.0658,0.117,1.49
1.22,1.68,13.6,25.4,0.0163,0.174,0.0238,0.0683,0.358,1.08
1.37,2.25,8.72,13.8,0.0153,0.0819,0.023,0.0604,0.346,1.4
1.7,2.02,10.2,16.5,0.00888,0.0982,0.0198,0.0382,0.131,0.684
1.18,1.41,7.57,12.5,0.00707,0.0799,0.0233,0.0518,0.0691,0.743
1.16,1.53,9.06,14.4,0.0128,0.0789,0.0287,0.0591,0.0877,0.514
1.54,1.76,13.8,17.4,0.0092,0.103,0.0224,0.051,0.0799,0.918
0.99,1.79,15.2,30.4,0.0113,0.123,0.0419,0.0986,0.277,1.25
1.95,2.06,17.4,20.8,0.00909,0.0944,0.0239,0.0459,0.0136,0.17
1.61,2.01,16.2,22.6,0.0273,0.0779,0.024,0.0549,0.2,1.49
1.23,2.42,12.1,27.5,0.0206,0.0705,0.0331,0.138,0.165,1.51
1.25,1.78,11.9,17.3,0.0126,0.0963,0.0265,0.0592,0.976,2.96
1.64,1.83,9.86,13.3,0.00695,0.0826,0.0199,0.0492,0.0412,0.662
1.52,2.09,15.7,26.8,0.0141,0.0989,0.0321,0.0859,0.256,1.36
1.28,1.42,16.9,19.1,0.00926,0.11,0.0315,0.0572,0.0209,0.36
1.47,1.65,22.6,30.9,0.0115,0.119,0.0302,0.0599,0.172,1.94
1.15,1.52,15.4,22.8,0.0197,0.0992,0.0287,0.0838,0.544,1.83
1.94,2.29,10.6,14.5,0.00712,0.085,0.0176,0.0332,0.03,0.941
1.02,1.48,11.5,26.6,0.0302,0.111,0.0318,0.0749,0.736,2.4
1.04,2.25,9.83,16.2,0.0645,0.287,0.032,0.0745,0.0879,1.76
1.55,2.38,11.4,17.2,0.0156,0.0874,0.026,0.0456,0.212,1.08
1.83,2.09,23.1,29.2,0.0242,0.109,0.0284,0.0612,0.214,1.4
0.959,1.58,9.35,13.2,0.0102,0.103,0.0292,0.0608,0.0327,0.285
1.48,1.86,14.6,23.1,0.013,0.115,0.0279,0.0718,0.132,1.79
1.78,2.07,11.6,22.1,0.0174,0.0945,0.0223,0.166,0.0746,0.938
1.35,2.01,7.17,11.6,0.00703,0.0663,0.0226,0.0434,0.0305,0.352
1.24,2.03,14.2,23.8,0.0258,0.106,0.0305,0.0741,0.197,2.08
1.37,2.02,16.1,24.8,0.015,0.0981,0.0305,0.064,0.0558,0.625
1.18,1.62,7.09,9.93,0.0132,0.0738,0.0297,0.0787,0.312,1.57
1.16,1.97,13.5,21.2,0.0305,0.106,0.0372,0.0876,0.0672,1.02
1.21,1.37,9.42,11.3,0.00686,0.0903,0.0281,0.0551,0.108,1.13
1.69,2.31,4.59,11.9,0.0289,0.0769,0.0126,0.0641,0.442,2.07
1.93,2.36,12.3,21.7,0.0285,0.0855,0.0175,0.0422,0.104,1.07
1.25,1.64,9.76,17.0,0.0297,0.0843,0.0251,0.0633,0.192,1.48
1.27,1.71,9.52,13.1,0.00937,0.0855,0.0229,0.0533,0.247,1.61
1.68,2.14,14.3,19.4,0.037,0.102,0.0198,0.0813,0.239,1.62
1.63,1.98,12.8,17.1,0.0123,0.0808,0.0231,0.0451,0.0515,0.605
1.64,2.07,10.3,21.5,0.0205,0.0962,0.0236,0.191,0.0998,1.06
1.31,1.53,13.1,16.5,0.0131,0.109,0.0276,0.0668,0.234,0.87
1.3,1.52,17.4,24.0,0.0147,0.117,0.0279,0.0568,0.379,1.7
1.91,2.29,9.43,12.1,0.0094,0.114,0.0189,0.0388,0.0292,0.247
1.36,1.6,7.26,13.7,0.0106,0.066,0.0191,0.0481,0.315,1.29
1.08,1.56,19.1,29.8,0.0988,0.168,0.0445,0.152,0.719,2.34
1.89,2.5,4.56,10.7,0.0269,0.105,0.0128,0.106,0.0594,0.697
1.39,1.56,13.0,21.9,0.0218,0.116,0.0296,0.125,0.142,1.42
1.29,1.64,13.1,17.2,0.0207,0.106,0.0291,0.0635,0.116,0.786
1.23,1.67,10.2,13.4,0.009,0.0895,0.0247,0.0555,0.183,1.55
1.39,1.78,14.8,24.8,0.0141,0.104,0.0348,0.0931,0.266,1.39
1.24,2.11,10.8,16.0,0.0176,0.0982,0.0297,0.0918,0.27,1.59
1.32,1.6,13.8,19.2,0.0122,0.112,0.0274,0.0574,0.208,0.833
1.68,2.01,12.1,16.1,0.011,0.109,0.0227,0.0478,0.0409,0.607
1.36,2.07,17.4,29.8,0.0585,0.119,0.0339,0.0752,0.277,2.32
1.29,2.21,12.4,21.2,0.0238,0.0963,0.03,0.119,0.083,0.76
1.72,2.18,10.1,15.7,0.00867,0.0804,0.0173,0.0491,0.155,1.52
1.2,1.69,10.2,15.9,0.0998,0.366,0.0291,0.075,0.0909,1.09
1.05,1.32,10.1,16.2,0.00754,0.0804,0.027,0.0512,0.152,0.816
1.23,1.82,7.79,12.6,0.0257,0.105,0.0248,0.0805,0.121,0.845
2.24,2.78,5.98,11.3,0.0225,0.0785,0.0122,0.0877,0.0437,0.624
1.84,2.16,10.6,12.9,0.00806,0.0859,0.0191,0.0393,0.0851,1.09
1.13,1.65,8.99,11.2,0.0092,0.091,0.0232,0.045,0.112,1.25
1.04,1.66,8.45,11.1,0.00964,0.0782,0.0242,0.0493,0.134,1.31
1.7,1.88,22.3,26.3,0.0109,0.117,0.0288,0.0572,0.0428,0.719
1.4,1.93,8.3,13.6,0.0405,0.126,0.0228,0.0879,0.297,1.49
1.84,2.51,5.86,17.3,0.0163,0.102,0.0158,0.0602,0.278,1.23
1.33,2.52,6.27,11.5,0.0396,0.164,0.0182,0.0353,0.162,1.26
1.4,2.42,14.4,28.8,0.0158,0.149,0.0278,0.0717,0.131,1.03
1.3,1.59,11.4,14.3,0.0082,0.0896,0.0263,0.0488,0.0208,0.233
1.46,1.72,11.1,14.7,0.0243,0.107,0.0241,0.055,0.241,2.33
1.68,1.97,12.9,15.7,0.00923,0.1,0.0235,0.0489,0.0631,0.782
1.24,2.39,9.55,17.6,0.0139,0.0835,0.0218,0.0582,0.344,1.48
1.12,2.01,8.04,12.6,0.0162,0.109,0.0259,0.0532,0.0977,0.679
1.24,2.04,14.1,23.5,0.0255,0.148,0.0307,0.0748,0.13,1.57
1.76,1.92,15.6,18.4,0.0087,0.1,0.0238,0.0463,0.0383,0.432
1.32,1.64,15.4,19.3,0.0188,0.112,0.0289,0.0541,0.0815,0.562
1.33,2.81,6.98,15.3,0.0221,0.0985,0.0299,0.204,0.137,1.45
1.87,2.36,8.95,15.5,0.0165,0.0778,0.016,0.0621,0.131,1.44
1.21,1.64,7.9,15.1,0.0253,0.0785,0.0229,0.0448,0.106,0.943
1.18,1.42,8.41,12.9,0.00781,0.0869,0.0274,0.108,0.0995,0.969
1.43,1.68,12.8,16.1,0.00842,0.101,0.0257,0.051,0.0714,0.51
1.58,1.9,16.6,21.9,0.00771,0.1,0.0266,0.0502,0.052,0.736
1.25,2.3,19.1,32.4,0.0319,0.14,0.0347,0.125,0.294,2.0
1.33,2.37,8.19,14.7,0.00756,0.0836,0.0236,0.051,0.0274,0.423
1.19,1.71,11.6,24.3,0.0231,0.0822,0.0307,0.138,0.19,1.52
1.78,3.23,10.0,19.4,0.0224,0.0808,0.0191,0.0712,0.215,2.17
1.62,2.95,11.9,23.3,0.0222,0.134,0.0253,0.101,0.326,1.4
1.31,1.65,14.6,23.4,0.00945,0.102,0.0307,0.0572,0.0599,1.12
1.84,2.06,14.2,20.5,0.00993,0.0868,0.0208,0.0432,0.0231,0.285
1.64,1.83,10.5,13.2,0.00964,0.0841,0.0202,0.0431,0.247,1.21
1.67,1.85,17.6,31.8,0.0107,0.128,0.0274,0.0643,0.0594,0.477
1.96,2.37,18.3,27.9,0.0148,0.106,0.0327,0.0802,0.177,1.22
1.61,2.5,7.99,13.3,0.0189,0.0734,0.0168,0.0365,0.0858,1.52
1.21,2.52,17.5,37.6,0.0193,0.099,0.0323,0.0791,0.388,4.39
2.52,3.28,10.5,17.7,0.0491,0.22,0.0706,0.148,0.183,0.759
1.25,2.07,8.26,13.9,0.0136,0.0832,0.0232,0.0602,0.121,1.32
1.04,1.66,8.45,11.1,0.00964,0.0782,0.0242,0.0493,0.134,1.31
1.9,2.28,14.3,42.0,0.0148,0.111,0.0222,0.0961,0.0444,0.448
1.24,2.01,17.2,21.2,0.0198,0.12,0.035,0.0762,0.12,0.906
1.16,1.67,13.8,19.8,0.0175,0.0994,0.0299,0.0631,0.172,1.32
1.29,1.52,11.4,24.9,0.0182,0.104,0.0299,0.0667,0.213,2.67
1.34,1.63,17.5,23.3,0.0231,0.123,0.0277,0.0827,0.435,1.39
1.94,2.29,10.6,14.5,0.00712,0.085,0.0176,0.0332,0.03,0.941
1.35,1.59,9.16,17.8,0.0345,0.0938,0.0231,0.0683,0.174,1.69
1.37,1.75,9.84,14.9,0.0146,0.0904,0.0233,0.0594,0.0969,0.795
1.61,2.36,8.53,11.8,0.0144,0.0798,0.0187,0.0418,0.0339,0.321
1.23,1.88,22.8,33.9,0.0132,0.137,0.0413,0.0938,0.0832,0.74
1.15,1.89,13.8,27.5,0.0244,0.106,0.0352,0.074,0.184,2.92
1.07,1.67,6.35,12.5,0.0194,0.0774,0.0255,0.067,0.101,1.11
1.11,1.62,7.31,18.2,0.0947,0.315,0.0245,0.0808,0.492,2.06
1.18,1.59,9.66,15.9,0.00813,0.0881,0.0249,0.0469,0.0692,0.982
1.1,1.38,15.1,18.8,0.0115,0.111,0.0315,0.0634,0.208,1.66
1.35,2.07,7.71,12.9,0.0156,0.0816,0.0226,0.0566,0.0673,1.03
1.24,1.48,13.4,16.8,0.00956,0.0985,0.0297,0.0607,0.167,0.917
1.17,1.5,7.59,11.0,0.0157,0.0617,0.0247,0.0561,0.0977,0.818
1.68,1.96,13.2,17.1,0.015,0.0919,0.0236,0.0489,0.0946,0.782
1.44,1.75,15.9,23.0,0.031,0.109,0.0299,0.116,0.194,1.26
1.1,1.4,9.07,13.7,0.00759,0.0782,0.0253,0.0501,0.148,0.81
1.18,1.37,10.4,12.5,0.00673,0.0748,0.0296,0.0671,0.0924,1.26
1.07,1.48,7.24,10.8,0.0114,0.0768,0.028,0.0621,0.231,1.54
1.64,1.96,10.6,14.8,0.012,0.0749,0.0216,0.0488,0.128,0.968
1.33,1.57,18.7,25.0,0.0135,0.125,0.0299,0.0693,0.312,1.64
1.68,1.95,13.4,16.1,0.00882,0.098,0.0231,0.0491,0.0515,0.761
1.32,1.93,19.2,22.8,0.0111,0.123,0.0331,0.0638,0.0794,0.717
1.42,1.94,11.1,16.9,0.0129,0.105,0.0263,0.0571,0.0245,0.279
1.47,1.84,9.46,14.3,0.0164,0.102,0.0215,0.052,0.0981,0.791
1.63,3.02,21.1,38.2,0.0374,0.16,0.0412,0.185,0.136,3.06
1.62,2.22,4.13,10.6,0.028,0.109,0.0137,0.112,0.0709,0.715
1.17,1.59,9.36,15.9,0.00746,0.0771,0.0252,0.0463,0.0691,0.999
1.32,1.58,10.3,14.4,0.0165,0.0838,0.0264,0.0506,0.09,0.831
1.68,1.97,13.1,15.7,0.0156,0.1,0.0239,0.0489,0.063,0.782
1.89,2.36,8.75,11.9,0.0269,0.0737,0.014,0.0297,0.224,1.46
1.22,1.65,7.93,12.5,0.0263,0.0824,0.0235,0.0531,0.0856,0.744
1.17,1.5,7.59,11.0,0.0157,0.0617,0.0247,0.0561,0.0977,0.818
1.22,1.51,12.8,16.7,0.0165,0.0951,0.03,0.0597,0.0792,0.75
1.82,2.39,7.19,9.08,0.0197,0.0671,0.0153,0.0377,0.0739,0.578
1.89,2.4,8.17,11.0,0.0141,0.0731,0.0206,0.041,0.0252,0.265
1.28,1.65,14.8,21.3,0.00805,0.0994,0.0274,0.0584,0.163,1.39
1.69,1.92,8.35,13.3,0.00769,0.0814,0.0201,0.0613,0.0239,0.4
1.32,1.7,19.9,36.5,0.00991,0.122,0.0314,0.0608,0.228,2.5
1.18,1.41,7.57,12.5,0.00707,0.0799,0.0233,0.0518,0.0691,0.743
1.62,1.95,19.7,29.5,0.0178,0.101,0.0354,0.0802,0.207,2.01
1.07,1.31,11.8,17.4,0.00833,0.0861,0.0302,0.0623,0.177,1.77
1.01,1.5,14.1,19.8,0.00926,0.0952,0.0442,0.158,0.156,1.1
2.03,2.48,11.5,15.5,0.00724,0.0825,0.0163,0.0333,0.0351,0.888
1.05,1.67,6.07,11.9,0.00814,0.0791,0.0258,0.0735,0.0403,0.544
1.69,1.96,9.65,14.2,0.00706,0.0872,0.019,0.0397,0.0755,0.32
1.38,1.76,10.8,17.5,0.00956,0.0933,0.0233,0.0464,0.135,0.717
1.27,1.56,20.7,38.1,0.0138,0.117,0.0378,0.0898,0.453,2.15
1.98,2.46,8.15,12.6,0.0288,0.124,0.0362,0.253,0.227,1.75
1.06,1.36,14.8,36.7,0.013,0.146,0.0348,0.076,0.944,6.05
1.4,1.99,7.54,13.8,0.0426,0.0798,0.0189,0.0521,0.287,1.19
1.18,1.47,8.09,11.7,0.0103,0.0783,0.0229,0.0898,0.173,1.1
1.45,2.37,7.74,13.7,0.0436,0.206,0.0198,0.055,0.285,1.04
1.09,1.55,8.88,13.2,0.0338,0.0994,0.0242,0.0543,0.128,0.926
1.84,2.13,12.6,17.2,0.0113,0.105,0.0224,0.0482,0.0518,0.869
1.16,1.6,9.08,15.6,0.00987,0.0771,0.0242,0.0471,0.103,1.05
1.16,1.28,9.95,11.1,0.00747,0.0941,0.0278,0.0513,0.0255,0.318
1.25,1.43,7.13,10.2,0.00676,0.0808,0.0227,0.0552,0.19,1.54
1.38,1.75,14.4,19.7,0.00914,0.0954,0.0263,0.0487,0.119,1.14
1.06,1.74,11.2,18.2,0.0227,0.0993,0.0261,0.0507,1.06,2.99
1.12,1.8,10.6,16.8,0.0656,0.117,0.0277,0.0658,0.415,2.35
1.08,1.46,8.33,14.7,0.0138,0.0905,0.0313,0.08,0.133,0.789
1.37,1.77,10.1,13.5,0.0092,0.0849,0.0225,0.0457,0.202,1.52
1.18,1.53,7.2,9.85,0.0102,0.0767,0.0271,0.0869,0.275,1.6
1.35,1.59,7.69,14.4,0.00982,0.0674,0.0196,0.0428,0.242,0.908
1.12,1.6,8.86,15.5,0.00785,0.0771,0.0248,0.0474,0.0855,1.05
1.09,1.59,9.08,12.9,0.00951,0.087,0.0251,0.0541,0.113,1.22
1.67,2.15,13.1,19.3,0.0205,0.123,0.0214,0.0753,0.3,1.1
1.21,1.64,6.57,9.06,0.0103,0.0617,0.0238,0.0515,0.0381,0.367
1.33,1.92,12.6,20.0,0.0163,0.0857,0.0236,0.0479,0.263,1.17
1.23,1.48,11.4,15.4,0.0091,0.0815,0.0426,0.0868,0.191,0.555
1.57,1.73,21.3,27.9,0.0119,0.114,0.0354,0.083,0.0662,0.78
1.89,2.77,27.1,44.2,0.0439,0.137,0.0393,0.173,0.0742,1.01
1.4,1.8,9.6,14.9,0.0132,0.0877,0.0284,0.0592,0.0765,0.431
1.67,1.84,20.8,25.4,0.00884,0.116,0.028,0.0764,0.135,1.34
1.1,1.38,15.1,18.8,0.0115,0.111,0.0315,0.0634,0.208,1.66
1.79,1.89,24.8,31.6,0.0112,0.14,0.0328,0.0677,0.0405,0.628
1.03,1.37,8.2,11.4,0.014,0.0725,0.0243,0.0525,0.0958,0.712
1.3,1.94,9.85,16.1,0.0457,0.18,0.0419,0.149,0.0592,0.672
1.44,1.6,13.1,18.3,0.0115,0.0911,0.0268,0.0567,0.0893,0.822
1.24,1.58,12.9,16.9,0.00826,0.105,0.0283,0.0513,0.0497,0.863
1.15,1.55,14.3,24.7,0.0231,0.127,0.0374,0.131,0.0685,0.979
1.14,1.72,10.6,19.2,0.0187,0.104,0.0303,0.153,0.0747,0.519
1.56,1.82,11.6,21.9,0.0109,0.0814,0.0242,0.0534,0.0482,0.467
1.37,1.58,13.8,18.6,0.0105,0.0926,0.0288,0.09,0.195,1.43
1.73,1.95,13.5,19.8,0.01,0.0881,0.0216,0.0524,0.0806,0.728
1.07,1.25,9.35,16.4,0.00893,0.0959,0.0275,0.0569,0.287,1.63
1.43,2.05,15.4,28.4,0.044,0.0832,0.0276,0.0726,0.266,1.58
1.29,1.85,20.1,28.8,0.0112,0.116,0.0345,0.0689,0.45,1.49
2.36,3.0,14.1,18.9,0.00706,0.0897,0.05,0.108,0.158,0.732
1.43,2.03,7.85,12.3,0.0117,0.0755,0.019,0.0443,0.138,0.83
1.52,2.06,7.41,12.1,0.0112,0.0744,0.0183,0.0374,0.0891,0.73
1.51,1.76,21.2,25.7,0.012,0.152,0.0334,0.078,0.0437,0.535
1.31,2.7,10.5,14.7,0.0125,0.0901,0.0296,0.0636,0.166,1.32
1.71,2.01,12.7,18.8,0.0138,0.106,0.0227,0.106,0.327,1.92
1.36,3.18,7.29,12.9,0.00771,0.0843,0.0217,0.0694,0.14,0.77
1.26,2.04,14.3,23.7,0.0183,0.102,0.0305,0.0695,0.131,2.02
1.81,2.44,7.94,10.9,0.0116,0.111,0.0184,0.0484,0.0421,0.29
1.24,1.58,16.7,22.5,0.0199,0.124,0.0321,0.0774,0.144,1.18
1.04,1.66,8.45,11.1,0.00964,0.0782,0.0242,0.0493,0.134,1.31
1.5,1.9,19.5,31.1,0.015,0.142,0.0335,0.0649,0.0764,0.82
1.24,1.58,12.9,16.9,0.00826,0.105,0.0283,0.0513,0.0497,0.863
1.41,1.92,12.2,20.0,0.0138,0.0823,0.0259,0.0575,0.184,1.38
1.29,1.63,10.4,14.0,0.00861,0.0982,0.0227,0.046,0.0671,0.641
1.73,2.16,9.99,13.1,0.00963,0.0826,0.0199,0.047,0.262,1.08
1.47,1.86,10.6,14.2,0.00743,0.087,0.0276,0.078,0.023,0.357
1.7,1.86,8.57,11.3,0.00944,0.0831,0.0197,0.0693,0.065,0.799
1.23,1.61,14.8,24.0,0.0127,0.109,0.0306,0.0646,0.0658,0.704
1.26,1.54,16.8,21.5,0.0132,0.112,0.0317,0.092,0.337,2.41
1.17,1.61,9.95,12.9,0.00842,0.089,0.026,0.0493,0.0926,1.12
1.26,1.66,9.93,15.2,0.00858,0.0738,0.0244,0.055,0.0582,0.599
1.36,1.58,13.4,18.2,0.0221,0.105,0.0268,0.0486,0.215,1.54
1.24,1.53,21.3,28.2,0.0287,0.124,0.0352,0.0739,0.185,1.83
1.36,1.84,21.9,34.2,0.013,0.13,0.0323,0.105,0.284,1.9
1.71,2.07,20.9,49.9,0.0109,0.0837,0.0356,0.258,0.413,2.98
1.68,2.09,19.1,25.7,0.0179,0.147,0.0278,0.0589,0.0893,1.12
1.56,2.46,4.96,10.5,0.0253,0.101,0.0151,0.0512,0.0756,1.16
1.6,2.5,7.77,11.1,0.0162,0.0734,0.0167,0.0365,0.0378,0.377
1.6,1.85,10.1,14.6,0.0128,0.096,0.0217,0.0487,0.0775,0.744
1.59,1.92,6.85,10.7,0.00796,0.0742,0.0206,0.0951,0.0151,0.181
1.29,1.57,5.67,9.6,0.00854,0.0715,0.0222,0.109,0.0224,0.214
1.49,1.79,14.6,21.8,0.0119,0.106,0.0266,0.0585,0.252,1.1
1.21,1.54,12.0,17.3,0.00802,0.0892,0.0308,0.0598,0.0451,0.591
1.09,1.52,6.75,9.65,0.0122,0.0735,0.029,0.0887,0.309,1.63
1.09,1.88,13.6,20.2,0.00978,0.111,0.0356,0.0727,0.0529,0.956
1.56,2.09,5.09,11.0,0.0216,0.0697,0.0172,0.0954,0.0486,0.592
1.13,1.53,10.3,16.0,0.0216,0.0935,0.033,0.0632,0.188,1.45
1.05,1.51,8.01,11.7,0.00867,0.0812,0.0267,0.0609,0.101,0.992
1.64,1.93,14.5,18.7,0.00942,0.0901,0.0248,0.0525,0.132,1.63
1.43,1.62,11.0,13.0,0.00628,0.0749,0.0265,0.0622,0.0822,1.22
1.19,1.44,6.43,8.36,0.00645,0.0617,0.0239,0.0518,0.0346,0.366
1.11,1.59,15.9,22.8,0.0168,0.103,0.0356,0.0859,0.131,0.921
1.22,1.57,14.4,28.2,0.0237,0.112,0.0319,0.071,0.665,2.31
1.1,1.36,11.8,18.6,0.0111,0.117,0.0358,0.109,0.0678,0.91
1.28,2.11,10.9,16.0,0.0153,0.0983,0.029,0.0922,0.105,0.688
1.21,1.59,8.38,21.0,0.0268,0.07,0.0409,0.396,0.187,1.08
1.07,1.27,9.62,13.6,0.00747,0.087,0.0344,0.118,0.135,0.952
1.79,2.27,12.9,20.7,0.0187,0.0656,0.0178,0.0876,0.27,3.23
1.12,1.36,12.1,24.7,0.0113,0.112,0.0302,0.0845,0.0373,0.284
1.26,1.81,19.4,25.3,0.0349,0.114,0.041,0.254,0.804,2.33
1.13,1.31,16.7,25.9,0.00907,0.0958,0.0391,0.0992,0.0629,0.594
1.77,2.72,9.03,13.6,0.0371,0.152,0.0192,0.0362,0.178,1.86
1.33,2.21,9.21,15.3,0.0378,0.0993,0.0239,0.0818,0.0839,1.07
1.89,2.02,10.9,12.4,0.00751,0.0778,0.0221,0.0422,0.00902,0.111
1.31,1.72,8.1,21.3,0.0115,0.0626,0.0254,0.0869,0.0836,0.692
1.43,2.27,6.6,14.6,0.0146,0.0682,0.0177,0.0507,0.09,0.827
1.23,1.62,14.9,20.0,0.0188,0.108,0.0312,0.0637,0.167,0.926
1.28,1.64,9.34,15.7,0.00823,0.0803,0.0246,0.0446,0.0755,1.01
1.34,1.63,9.45,13.0,0.0141,0.0821,0.0207,0.0458,0.108,1.03
1.18,1.62,14.8,19.9,0.0154,0.109,0.0312,0.063,0.145,1.17
1.45,1.81,7.66,10.8,0.00684,0.0826,0.0223,0.0526,0.173,1.46
1.46,2.09,10.4,18.4,0.15,0.499,0.0243,0.0682,0.225,1.63
1.83,2.33,13.3,21.2,0.0407,0.0854,0.0215,0.163,0.155,1.25
1.28,1.7,8.35,12.6,0.00775,0.0876,0.0231,0.05,0.0546,0.714
1.41,2.31,16.7,56.6,0.264,1.1,0.0369,0.234,0.643,3.11
1.24,1.68,13.0,18.1,0.0184,0.108,0.0299,0.0571,0.113,1.65
1.52,1.95,11.0,14.8,0.00756,0.0965,0.0221,0.0414,0.115,0.751
1.46,2.04,7.84,12.1,0.00953,0.0766,0.0196,0.04,0.0745,0.673
1.02,1.48,11.5,26.6,0.0302,0.111,0.0318,0.0749,0.736,2.4
1.77,2.05,9.68,13.7,0.00678,0.073,0.0188,0.0415,0.015,0.164
1.85,2.59,5.02,11.4,0.0474,0.181,0.036,0.142,0.123,0.81
1.15,1.7,10.3,13.9,0.0196,0.0735,0.0297,0.0717,0.141,1.32
1.4,2.48,11.2,16.5,0.0115,0.0752,0.0309,0.0717,0.109,1.32
1.89,2.36,8.65,11.3,0.0132,0.0792,0.0142,0.0297,0.074,0.813
1.77,2.37,8.78,12.0,0.0146,0.0766,0.0167,0.041,0.0238,0.285
1.01,1.37,8.06,11.2,0.0109,0.0724,0.0246,0.0528,0.092,0.712
1.15,1.83,10.5,24.4,0.0652,0.153,0.0272,0.0638,0.263,2.73
1.51,1.89,9.26,12.1,0.00841,0.0734,0.0241,0.0774,0.22,1.21
1.09,1.52,6.75,9.65,0.0122,0.0735,0.029,0.0887,0.309,1.63
1.27,1.52,8.28,12.1,0.0111,0.0828,0.0217,0.0537,0.35,1.4
1.1,1.71,6.68,10.2,0.0155,0.0726,0.0235,0.0947,0.116,0.953
1.42,2.12,8.49,13.9,0.0141,0.0771,0.0228,0.0599,0.114,1.3
1.68,2.14,14.3,19.4,0.037,0.102,0.0198,0.0813,0.239,1.62
1.33,2.37,7.42,11.3,0.00923,0.0856,0.0241,0.136,0.11,0.537
1.41,1.85,9.8,14.2,0.00868,0.0869,0.0246,0.0598,0.173,1.15
1.3,1.66,21.5,33.0,0.0233,0.134,0.0365,0.0906,0.415,2.16
1.17,1.57,13.8,19.6,0.00786,0.0921,0.0313,0.0546,0.0775,1.1
1.66,1.88,18.3,23.1,0.00912,0.114,0.0258,0.0622,0.0202,0.239
1.32,2.76,14.3,23.6,0.069,0.468,0.0294,0.0593,0.106,1.1
1.23,1.78,18.2,30.7,0.0118,0.131,0.0367,0.0838,0.227,1.07
1.19,1.71,9.64,12.9,0.00968,0.0806,0.0228,0.0471,0.157,0.933
0.918,1.31,9.37,13.1,0.00759,0.0983,0.0298,0.0538,0.0332,0.27
1.56,1.82,14.7,19.9,0.0141,0.107,0.0262,0.0587,0.0498,0.719
1.09,1.52,9.35,13.4,0.00727,0.0828,0.0304,0.0818,0.0374,0.503
1.07,1.79,16.9,31.7,0.0115,0.128,0.0392,0.0945,0.262,1.2
1.48,2.28,9.84,15.5,0.0176,0.0792,0.0203,0.0465,0.196,1.16
1.56,2.13,6.77,11.6,0.0148,0.0642,0.0199,0.0465,0.0557,1.0
1.37,1.53,17.6,21.0,0.0136,0.121,0.0306,0.0569,0.098,1.26
1.46,1.85,17.0,27.3,0.0133,0.127,0.0305,0.066,0.0895,0.907
1.32,2.26,13.6,20.0,0.0894,0.35,0.0386,0.202,0.234,1.92
1.35,1.68,9.73,11.7,0.00787,0.0852,0.0225,0.0462,0.0868,1.14
1.79,2.14,7.63,12.2,0.0118,0.0757,0.0165,0.0342,0.0898,0.664
1.16,1.67,13.8,19.8,0.0175,0.0994,0.0299,0.0631,0.172,1.32
1.42,1.56,9.07,12.7,0.00677,0.0816,0.021,0.0424,0.0454,0.703
1.63,2.03,16.1,42.3,0.0201,0.133,0.0324,0.0889,0.0349,0.402
1.09,1.72,6.96,14.0,0.0113,0.0752,0.0239,0.0943,0.0981,0.94
1.24,1.76,9.68,14.7,0.0229,0.124,0.0274,0.05,0.177,1.79
1.82,2.43,7.0,8.5,0.00805,0.0679,0.0154,0.0395,0.034,0.464
1.09,1.52,9.35,13.4,0.00727,0.0828,0.0304,0.0818,0.0374,0.503
1.3,1.59,16.3,20.7,0.00945,0.125,0.0305,0.0534,0.0594,0.391
0.985,1.12,11.3,14.1,0.00846,0.0912,0.0319,0.0659,0.105,1.36
1.87,2.14,14.6,20.1,0.0165,0.099,0.031,0.0999,0.0426,1.33
1.38,1.75,11.8,24.2,0.0187,0.168,0.0223,0.0752,0.395,1.06
1.78,2.17,5.49,11.5,0.0186,0.0811,0.0153,0.0858,0.0415,0.416
1.36,1.58,13.4,18.2,0.0221,0.105,0.0268,0.0486,0.215,1.54
1.28,2.83,12.8,23.7,0.00904,0.0936,0.0276,0.0764,0.158,1.26
1.16,1.55,15.5,22.2,0.0298,0.125,0.0296,0.0962,0.533,1.49
